bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G,B,control_bus_number,M_Vm,M_Va,M_P,M_Q,Ri_V,Ri_vP,Ri_vQ,,,,,,,,
2069,4369,0,1,2,0.961376,1.10074,0.0004,7.00E-05,0.00794,0.00704,0,0,0.2,-0.2,0,0,0,0.961376,0.612875,0.0075411,0.00347258,0,0,0,,,,,,,,
2070,4272,0,1,1,0.951466,1.27327,0,0,0,0,35,35,0,0,0,0,0,0.951533,0.78272,-1.22E-05,-2.41E-06,1,0,0,,,,,,,,
2071,4370,0,1,2,0.957999,1.28492,0.00061,0.00017,0.0134,0.00401,0,0,0.2,-0.2,0,0,0,0.957999,0.79439,0.0127915,-0.000576575,0,0,0,,,,,,,,
2072,4386,0,1,2,0.95799,1.28341,0.0005,0.00014,0.01163,0.00342,0,0,0.2,-0.2,0,0,0,0.95799,0.79288,0.0111315,-0.0011557,0,0,0,,,,,,,,
2073,4387,0,1,2,0.957976,1.28105,0.00033,0.00011,0.00888,0.00248,0,0,0.2,-0.2,0,0,0,0.957976,0.790533,0.0085515,-0.00205647,0,0,0,,,,,,,,
2074,4388,0,1,2,0.957949,1.27871,5.00E-05,0,0.00602,0.00061,0,0,0.2,-0.2,0,0,0,0.957949,0.788191,0.00597151,-0.00380951,0,0,0,,,,,,,,
2075,4389,0,1,2,0.957974,1.28084,0.00032,0.00011,0.00864,0.00238,0,0,0.2,-0.2,0,0,0,0.957974,0.790324,0.0083215,-0.00218607,0,0,0,,,,,,,,
2076,4371,0,1,2,0.957978,1.28145,0.00036,0.0001,0.00935,0.00261,0,0,0.2,-0.2,0,0,0,0.957978,0.790933,0.0089915,-0.00192828,0,0,0,,,,,,,,
2077,4374,0,1,2,0.95799,1.28329,0.00049,0.00014,0.01149,0.00339,0,0,0.2,-0.2,0,0,0,0.95799,0.792761,0.0110015,-0.00115483,0,0,0,,,,,,,,
2078,4394,0,1,2,0.957992,1.28374,0.00052,0.00015,0.01202,0.00354,0,0,0.2,-0.2,0,0,0,0.957992,0.793216,0.0115015,-0.00102702,0,0,0,,,,,,,,
2079,4395,0,1,2,0.957949,1.27832,5.00E-05,0,0.00559,0.00063,0,0,0.2,-0.2,0,0,0,0.957949,0.787798,0.00554151,-0.00380661,0,0,0,,,,,,,,
2080,4396,0,1,2,0.95798,1.28178,0.00039,0.00011,0.00974,0.00275,0,0,0.2,-0.2,0,0,0,0.95798,0.791261,0.0093515,-0.00179954,0,0,0,,,,,,,,
2081,4397,0,1,2,0.957972,1.2806,0.0003,0.0001,0.00835,0.00223,0,0,0.2,-0.2,0,0,0,0.957972,0.790078,0.0080515,-0.0023154,0,0,0,,,,,,,,
2082,4398,0,1,2,0.957992,1.28374,0.00052,0.00015,0.01202,0.00356,0,0,0.2,-0.2,0,0,0,0.957992,0.793216,0.0115015,-0.00102702,0,0,0,,,,,,,,
2083,4401,0,1,2,0.957948,1.27746,3.00E-05,0,0.00462,0.00059,0,0,0.2,-0.2,0,0,0,0.957948,0.786932,0.00459151,-0.00386575,0,0,0,,,,,,,,
2084,4402,0,1,2,0.957975,1.28094,0.00033,0.00011,0.00875,0.00244,0,0,0.2,-0.2,0,0,0,0.957975,0.790414,0.0084215,-0.00212117,0,0,0,,,,,,,,
2085,4375,0,1,2,0.957948,1.27796,4.00E-05,0,0.00519,0.00059,0,0,0.2,-0.2,0,0,0,0.957948,0.787443,0.00515151,-0.00386954,0,0,0,,,,,,,,
2086,1175_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.951752,0.6967,-3.60E-05,-3.52E-05,0,0,0,,,,,,,,
2087,4348,0,1,2,0.95434,1.5034,0,0,0.01274,0.0096,11,11,18,-18,0,0,0,0.95434,1.01283,0.0127399,0.00937579,0,0,0,,,,,,,,
2088,4349,0,1,2,0.953309,1.10414,0,0,0.01041,-0.09564,11,11,25,-25,0,0,0,0.953309,0.616264,0.0104117,-0.099114,0,0,0,,,,,,,,
2089,4866,0,1,2,0.949789,1.40567,0,0,1.21527,-0.05577,13,13.8,13.3,-13.3,0,0,0,0.949789,1.97332,1.21522,0.0228602,0,0,0,,,,,,,,
2090,1249_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.92859,-4.48908,-0.000441219,0.000188597,0,0,0,,,,,,,,
2091,4876,0,1,1,0.845791,-5.00191,0,0,0,0,35,35,0,0,0,-1.8,0,0.842767,-4.46995,-8.78E-07,-6.00E-08,1,0,0,,,,,,,,
2092,1250_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.92859,-4.48922,-0.000441517,0.00018887,0,0,0,,,,,,,,
2093,4877,0,1,1,0.845795,-5.00245,0,0,0,0,35,35,0,0,0,-1.8,0,0.842766,-4.4701,-8.78E-07,-6.00E-08,1,0,0,,,,,,,,
2094,1251_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.991832,-2.38209,8.21E-06,-2.51E-05,0,0,0,,,,,,,,
2095,4899,0,1,1,1.00032,-3.05741,-0.34606,-0.00153,0,0,110,115,0,0,0,0,0,0.992054,-2.48627,0.346047,0.0015596,0,0,0,,,,,,,,
2096,4901,0,1,1,1.00016,-2.96735,0.00488,-0.00148,0,0,10,10.5,0,0,0,0,0,0.991893,-2.3947,-0.00487993,0.00147886,0,0,0,,,,,,,,
2097,1252_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.991563,-2.37303,8.36E-06,-2.25E-05,0,0,0,,,,,,,,
2098,4900,0,1,1,1.00006,-3.04871,-0.34715,-0.00155,0,0,110,115,0,0,0,0,0,0.991785,-2.47747,0.347137,0.00157963,0,0,0,,,,,,,,
2099,4902,0,1,1,0.999902,-2.95672,0.00421,-0.00154,0,0,10,10.5,0,0,0,0,0,0.991627,-2.38392,-0.00420994,0.0015388,0,0,0,,,,,,,,
2100,1253_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.952262,-22.7799,-7.89E-05,0.000311356,0,0,0,,,,,,,,
2101,1650,0,1,1,0.934926,-23.1912,0.61886,0.08323,0,0,110,115,0,0,0,0,0,0.95209,-22.3906,-0.618672,-0.0831905,0,0,0,,,,,,,,
2102,1653,0,1,1,0.934872,-23.589,-0.00111,0.00294,0,0,10,10.5,0,0,0,0,0,0.952037,-22.774,0.00110976,-0.00293302,0,0,0,,,,,,,,
2103,1258_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.942551,-8.61178,-2.18E-05,-5.02E-05,0,0,0,,,,,,,,
2104,4917,0,1,1,1.00488,-8.94571,-0.00935,-0.00125,0,0,110,115,0,0,0,0,0,0.991877,-8.55168,0.00935301,0.00124967,0,0,0,,,,,,,,
2105,4918,0,1,1,0.994067,-8.95316,0,0,0,0,35,35,0,0,0,0,0,0.981717,-8.56101,0.000100535,4.91E-05,1,0,0,,,,,,,,
2106,4919,0,1,2,0.96741,-7.35949,0,0,0.03519,0.01647,6,6,2.5,-2.5,0,0,0,0.96741,-6.94743,0.0351889,0.032199,1,0,0,,,,,,,,
2107,4920,0,1,2,0.961829,-8.07239,0,0,0.01934,0.00869,6,6,2.5,-2.5,0,0,0,0.961829,-7.66919,0.0193394,0.0243245,1,0,0,,,,,,,,
2108,1269_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.950274,-25.0777,-7.91E-05,0.000585037,0,0,0,,,,,,,,
2109,5014,0,1,1,0.933727,-25.4455,1.25481,0.2172,0,0,110,115,0,0,0,0,0,0.950734,-24.5919,-1.2545,-0.216955,0,0,0,,,,,,,,
2110,5015,0,1,1,0.959264,-25.8899,-0.00551,-0.13441,0,0,10,10.5,0,0,0,0,0,0.97578,-25.0203,0.00550883,0.134092,0,0,0,,,,,,,,
2111,1270_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.03,-18.5669,6.72E-06,4.34E-06,0,0,0,,,,,,,,
2112,978,0,1,1,1.06442,-19.2191,0.02573,-0.00452,0,0,110,115,0,0,0,0,0,1.08372,-18.5611,-0.0257243,0.00450376,0,0,0,,,,,,,,
2113,983,0,1,1,1.01186,-19.3062,0.02546,-0.00395,0,0,6,6,0,0,0,0,0,1.0302,-18.6451,-0.0254643,0.00394127,0,0,0,,,,,,,,
2114,1283_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0133,0.1168,6.14E-05,8.75E-06,0,0,0,,,,,,,,
2115,4951,0,1,1,0.875921,0.717075,0,0,0,0,35,35,0,0,0,-1.2,0,0.891489,0.141707,0.000121384,-1.72E-05,1,0,0,,,,,,,,
2116,5010,0,1,1,0.999161,-0.571541,0.00291,0.00489,0,0,10,10.5,0,0,0,0,0,1.01512,1.5948,-0.00291001,-0.00488997,0,0,0,,,,,,,,
2117,5011,0,1,1,0.999161,-0.571541,0.00291,0.00489,0,0,10,10.5,0,0,0,0,0,1.01512,1.5948,-0.00291001,-0.00488997,0,0,0,,,,,,,,
2118,1295_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.954967,2.34518,-0.00511463,0.012181,0,0,0,,,,,,,,
2119,4979,0,1,1,0.895077,2.95664,0,0,0,0,35,35,0,0,0,-1.2,0,0.898935,2.37446,-2.33E-07,-5.30E-07,1,0,0,,,,,,,,
2120,5042,0,1,1,0.941049,-0.616086,0.00389,-0.00257,0,0,35,35,0,0,0,0,0,0.956062,1.55153,-0.0038901,0.00256998,0,0,0,,,,,,,,
2121,5045,0,1,2,0.960729,5.52689,0,0,0.44515,0.04793,10,10.5,14,-14,0,0,0,0.960729,4.93887,0.445165,0.0372744,1,0,0,,,,,,,,
2122,1320_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.953474,-18.9749,-2.47E-09,-4.77E-08,0,0,0,,,,,,,,
2123,5047,0,1,1,0.937295,-19.6327,-0.00167,-0.00158,0,0,110,115,0,0,0,0,0,0.953467,-18.9754,0.00166967,0.00157633,0,0,0,,,,,,,,
2124,5050,0,1,1,0.937367,-19.628,-0.00168,-0.00158,0,0,10,10.5,0,0,0,0,0,0.953537,-18.9709,0.00167967,0.00157627,0,0,0,,,,,,,,
2125,1321_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.953445,-18.9731,-1.61E-09,-5.47E-08,0,0,0,,,,,,,,
2126,5048,0,1,1,0.937267,-19.6309,-0.0019,-0.00135,0,0,110,115,0,0,0,0,0,0.953439,-18.9737,0.00189963,0.00134688,0,0,0,,,,,,,,
2127,5049,0,1,1,0.937328,-19.6256,-0.00191,-0.00135,0,0,10,10.5,0,0,0,0,0,0.953499,-18.9686,0.00190963,0.00134681,0,0,0,,,,,,,,
2128,1322_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.08783,-20.1376,-4.79E-06,5.32E-05,0,0,0,,,,,,,,
2129,5003,0,1,1,1.06314,-20.7963,0.17822,0.035,0,0,110,115,0,0,0,0,0,1.08795,-20.089,-0.178296,-0.0349567,0,0,0,,,,,,,,
2130,5006,0,1,1,1.06453,-20.893,0.01904,-0.0339,0,0,35,35,0,0,0,0,0,1.08929,-20.1813,-0.0190485,0.0338195,0,0,0,,,,,,,,
2131,1323_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.08802,-20.1278,7.20E-07,1.99E-05,0,0,0,,,,,,,,
2132,5004,0,1,1,1.06336,-20.7881,0.17327,0.03335,0,0,110,115,0,0,0,0,0,1.08818,-20.081,-0.173347,-0.0332813,0,0,0,,,,,,,,
2133,5005,0,1,1,1.0647,-20.8892,0.02153,-0.03391,0,0,35,35,0,0,0,0,0,1.08948,-20.1776,-0.0215398,0.0338299,0,0,0,,,,,,,,
2134,1327_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.02847,-20.8253,1.31E-06,7.65E-05,0,0,0,,,,,,,,
2135,933,0,1,1,1.06044,-21.4981,0.12005,0.03197,0,0,110,115,0,0,0,0,0,1.0823,-20.7696,-0.120015,-0.0319252,0,0,0,,,,,,,,
2136,935,0,1,1,1.01248,-21.5878,0.00572,-0.06721,0,0,10,10.5,0,0,0,0,0,1.03314,-20.8557,-0.00572087,0.0669798,0,0,0,,,,,,,,
2137,5466,0,1,2,0.955497,-3.00359,0,0,0.09979,-0.02719,10,10.5,11.25,-11.25,0,0,0,0.955497,-2.45866,0.0997892,0.00351745,1,0,0,,,,,,,,
2138,5469,0,1,2,0.945997,-10.2373,0,0,0.39706,-0.05335,10,10.5,8.23,-8.23,0,0,0,0.945997,-9.64541,0.397044,-0.0877613,1,0,0,,,,,,,,
2139,1338_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.986355,-19.2099,2.72E-06,1.13E-05,0,0,0,,,,,,,,
2140,5473,0,1,1,1.02087,-19.9144,-0.01212,-0.0706,0,0,110,115,0,0,0,0,0,1.03722,-19.2163,0.012147,0.0703936,0,0,0,,,,,,,,
2141,5474,0,1,1,0.971162,-19.9129,0.00126,-0.00545,0,0,10,10.5,0,0,0,0,0,0.986686,-19.2149,-0.00125991,0.0054348,0,0,0,,,,,,,,
2142,1339_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.08546,-13.8558,-1.86E-05,0.00014545,0,0,0,,,,,,,,
2143,5477,0,1,1,1.05791,-14.2614,0.25098,0.04891,0,0,110,115,0,0,0,0,0,1.08556,-13.7913,-0.251095,-0.0488797,0,0,0,,,,,,,,
2144,5479,0,1,1,1.06094,-14.3425,0.00374,-0.07577,0,0,10,10.5,0,0,0,0,0,1.08851,-13.8684,-0.0037436,0.075559,0,0,0,,,,,,,,
2145,1340_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.08555,-13.8784,-1.79E-05,0.000143716,0,0,0,,,,,,,,
2146,5478,0,1,1,1.05801,-14.2859,0.24832,0.04877,0,0,110,115,0,0,0,0,0,1.08566,-13.8146,-0.248434,-0.0487389,0,0,0,,,,,,,,
2147,5480,0,1,1,1.06105,-14.3665,0.00378,-0.07607,0,0,10,10.5,0,0,0,0,0,1.08862,-13.8911,-0.00378364,0.0758581,0,0,0,,,,,,,,
2148,5484,0,1,2,0.964859,7.85784,-0.43976,-0.04989,0,0,35,35,24,-24,0,0,0,0.964859,7.26125,0.439767,-0.00393284,1,0,0,,,,,,,,
2149,1381_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.968127,-22.9475,-9.00E-07,0.000154594,0,0,0,,,,,,,,
2150,5837,0,1,1,0.957116,-25.4806,0.41148,0.00081,0,0,110,115,0,0,0,0,0,0.967641,-24.5076,-0.411395,-0.000754416,0,0,0,,,,,,,,
2151,5839,0,1,1,0.95757,-23.8865,-0.00144,-0.00723,0,0,10,10.5,0,0,0,0,0,0.968079,-22.9483,0.00143982,0.00720442,0,0,0,,,,,,,,
2152,5843,0,1,2,0.986997,6.75046,0,0,0.24469,0.11882,10,10.5,7.05,-7.05,0,0,0,0.986997,6.17891,0.244693,0.115799,0,0,0,,,,,,,,
2153,5845,0,1,2,1.02979,12.4708,0,0,0.67259,0.12367,10,10.5,7.05,-7.05,0,0,0,1.02979,11.8945,0.672591,0.120342,0,0,0,,,,,,,,
2154,1387_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.956829,2.48427,-4.11E-06,3.83E-06,0,0,0,,,,,,,,
2155,5842,0,1,1,1.00582,3.05467,-3.00E-05,-0.01086,0,0,110,115,0,0,0,0,0,1.00664,2.48416,6.62E-05,0.010869,1,0,0,,,,,,,,
2156,1420_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.990545,-23.815,-0.00043545,0.00202523,0,0,0,,,,,,,,
2157,5852,0,1,1,1.02316,-24.6149,0.51353,0.15487,0,0,110,115,0,0,0,0,0,1.04243,-23.6495,-0.51246,-0.155865,0,0,0,,,,,,,,
2158,5854,0,1,1,0.980584,-24.7916,9.00E-05,-0.18588,0,0,10,10.5,0,0,0,0,0,0.998712,-23.8195,-9.01E-05,0.185136,0,0,0,,,,,,,,
2159,1423_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.96768,-20.6835,-0.00117206,0.00412958,0,0,0,,,,,,,,
2160,5864,0,1,1,0.996854,-21.2646,0.44537,0.04926,0,0,110,115,0,0,0,0,0,1.01785,-20.5561,-0.442896,-0.0528087,0,0,0,,,,,,,,
2161,5866,0,1,1,0.947533,-21.3843,-0.00557,0.00489,0,0,10,10.5,0,0,0,0,0,0.967493,-20.6706,0.00556905,-0.00487584,0,0,0,,,,,,,,
2162,1424_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.967767,-20.6725,-0.00116792,0.00412008,0,0,0,,,,,,,,
2163,5863,0,1,1,0.996946,-21.2539,0.443,0.04816,0,0,110,115,0,0,0,0,0,1.01794,-20.5458,-0.440533,-0.0517052,0,0,0,,,,,,,,
2164,5865,0,1,1,0.94763,-21.3714,-0.00616,0.00471,0,0,10,10.5,0,0,0,0,0,0.967587,-20.6582,0.00615895,-0.00469638,0,0,0,,,,,,,,
2165,1426_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.973641,-19.8952,-9.55E-06,0.000170867,0,0,0,,,,,,,,
2166,2644,0,1,1,0.90353,-21.0851,0.80084,0.06056,0,0,110,115,0,0,0,0,0,0.973393,-19.6426,-0.800758,-0.0605528,0,0,0,,,,,,,,
2167,2646,0,1,1,0.91585,-21.3933,-0.00098,-0.18748,0,0,10,10.5,0,0,0,0,0,0.984831,-19.9082,0.00097903,0.187177,0,0,0,,,,,,,,
2168,5905,0,1,1,0.999888,-13.0319,-0.00395,-0.46282,0,0,35,35,0,0,0,-1.8,0,1.13543,-12.9166,0.00428487,0.462224,0,0,0,,,,,,,,
2169,5904,0,1,1,0.999888,-13.0319,-0.00395,-0.46282,0,0,35,35,0,0,0,-1.8,0,1.13543,-12.9166,0.00428487,0.462224,0,0,0,,,,,,,,
2170,5911,0,1,2,0.893007,27.5023,0,0,0.05155,0.01575,6,6,1.76,-1.76,0,0,0,0.893007,28.0791,0.0515011,0.0166205,1,0,0,,,,,,,,
2171,1433_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.05014,-17.9371,3.05E-05,4.51E-06,0,0,0,,,,,,,,
2172,5914,0,1,1,1.10497,-18.4033,0.11976,-0.0025,0,0,110,115,0,0,0,0,0,1.10491,-17.9087,-0.119759,0.00248772,0,0,0,,,,,,,,
2173,5915,0,1,1,1.05013,-18.4361,0.00232,0.00189,0,0,10,10.5,0,0,0,0,0,1.05007,-17.9415,-0.00232062,-0.00188552,0,0,0,,,,,,,,
2174,1434_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.05012,-17.9378,3.05E-05,4.57E-06,0,0,0,,,,,,,,
2175,5913,0,1,1,1.10496,-18.4037,0.12103,-0.00147,0,0,110,115,0,0,0,0,0,1.1049,-17.9091,-0.121029,0.00146009,0,0,0,,,,,,,,
2176,5916,0,1,1,1.05015,-18.4348,0.00127,0.0011,0,0,10,10.5,0,0,0,0,0,1.05009,-17.9402,-0.00127034,-0.00109739,0,0,0,,,,,,,,
2177,1471_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.994702,8.43109,7.75E-07,-2.30E-06,0,0,0,,,,,,,,
2178,5830,0,1,1,0.995606,9.00523,0.03866,-0.08058,0,0,110,115,0,0,0,0,0,0.994253,8.43914,-0.0386606,0.0806003,0,0,0,,,,,,,,
2179,5832,0,1,1,0.986326,8.99847,0.00465,0.21768,0,0,35,35,0,0,0,0,0,0.984958,8.43235,-0.00465003,-0.217728,0,0,0,,,,,,,,
2180,6290,0,1,2,1.03866,-2.28671,0,0,0.40484,0.21378,10,10.5,0.1,-0.1,0,0,0,1.03866,-2.02368,0.40484,0.17719,1,0,0,,,,,,,,
2181,6291,0,1,2,1.0277,-2.46591,0,0,0.3846,0.15915,10,10.5,0.1,-0.1,0,0,0,1.0277,-2.20154,0.3846,0.122966,1,0,0,,,,,,,,
2182,1474_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.1001,-19.2083,-0.000908292,-0.000984868,0,0,0,,,,,,,,
2183,6307,0,1,1,0.95665,-19.8352,0,0,0,0,35,35,0,0,0,0.6,0,1.09536,-19.2252,4.39E-06,-7.79E-07,1,0,0,,,,,,,,
2184,1475_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.10013,-19.2108,-0.000915818,-0.00100417,0,0,0,,,,,,,,
2185,6306,0,1,1,0.956614,-19.8382,0,0,0,0,35,35,0,0,0,0.6,0,1.09539,-19.2278,4.40E-06,-7.82E-07,1,0,0,,,,,,,,
2186,6332,0,1,2,0.951154,7.71014,0,0,0.40286,-0.00504,10,10.5,7.9,-7.9,0,0,0,0.951154,8.16362,0.402853,0.0430458,1,0,0,,,,,,,,
2187,6333,0,1,2,0.956571,7.71576,0,0,0.40646,0.02819,10,10.5,7.9,-7.9,0,0,0,0.956571,8.16931,0.406453,0.0765454,1,0,0,,,,,,,,
2188,1519_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.04014,-16.3871,-5.78E-05,9.76E-05,0,0,0,,,,,,,,
2189,6336,0,1,1,1.00691,-17.6666,0.18046,-0.00301,0,0,110,115,0,0,0,0,0,1.04025,-16.9798,-0.180507,0.00301277,0,0,0,,,,,,,,
2190,6339,0,1,1,1.00678,-17.0339,0.00166,-0.00302,0,0,35,35,0,0,0,0,0,1.0401,-16.3883,-0.00160001,0.00296862,0,0,0,,,,,,,,
2191,1520_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.04016,-16.3542,-6.16E-05,0.000100478,0,0,0,,,,,,,,
2192,6337,0,1,1,1.00693,-17.618,0.17659,-0.00291,0,0,110,115,0,0,0,0,0,1.04026,-16.9342,-0.176636,0.0029126,0,0,0,,,,,,,,
2193,6338,0,1,1,1.0068,-16.9996,-0.00063,-0.00291,0,0,35,35,0,0,0,0,0,1.04015,-16.3561,0.000694247,0.00285354,0,0,0,,,,,,,,
2194,1521_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.05671,1.30817,1.26E-08,-4.13E-08,0,0,0,,,,,,,,
2195,6394,0,1,1,1.05938,1.84919,0.00086,0.00097,0,0,110,115,0,0,0,0,0,1.05658,1.30207,-0.000859824,-0.000971526,0,0,0,,,,,,,,
2196,6397,0,1,1,1.05951,1.8555,0.00087,0.00097,0,0,10,10.5,0,0,0,0,0,1.05671,1.30837,-0.000869831,-0.000971483,0,0,0,,,,,,,,
2197,1524_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.985907,0.948901,1.91E-06,-4.52E-07,0,0,0,,,,,,,,
2198,6387,0,1,1,0.988959,1.49545,-0.00073,-0.00116,0,0,110,115,0,0,0,0,0,0.985902,0.948706,0.000730033,0.0011618,0,0,0,,,,,,,,
2199,6389,0,1,1,0.984121,1.38941,0.02923,0.07679,0,0,10,10.5,0,0,0,0,0,0.981041,0.841991,-0.0292313,-0.0769111,0,0,0,,,,,,,,
2200,6353,0,1,2,0.979121,-3.22311,0,0,0.20388,0.06579,10,10.5,15.8,-15.8,0,0,0,0.979121,-3.15917,0.203878,0.0158237,1,0,0,,,,,,,,
2201,1529_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.967667,-1.22924,-8.58E-05,0.000543753,0,0,0,,,,,,,,
2202,2962,0,1,1,1.00559,-0.670522,0.22839,0.03596,0,0,110,115,0,0,0,0,0,1.01824,-1.13082,-0.22799,-0.0363989,0,0,0,,,,,,,,
2203,2964,0,1,1,0.955407,-0.765406,-0.00159,0.00386,0,0,10,10.5,0,0,0,0,0,0.967437,-1.22322,0.00159002,-0.00386049,0,0,0,,,,,,,,
2204,1530_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.01777,0.621091,4.36E-07,1.38E-06,0,0,0,,,,,,,,
2205,1192,0,1,1,1.05531,1.15391,0.005,-0.0149,0,0,110,115,0,0,0,0,0,1.07076,0.623035,-0.00499682,0.0149083,0,0,0,,,,,,,,
2206,1194,0,1,1,1.04359,1.13524,0.00502,0.00283,0,0,35,35,0,0,0,0,0,1.05886,0.604906,-0.00502013,-0.00283183,0,0,0,,,,,,,,
2207,1531_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.01771,0.621088,4.33E-07,1.39E-06,0,0,0,,,,,,,,
2208,1193,0,1,1,1.05526,1.15391,0.005,-0.01408,0,0,110,115,0,0,0,0,0,1.0707,0.623036,-0.00499681,0.0140878,0,0,0,,,,,,,,
2209,1195,0,1,1,1.04354,1.13524,0.00502,0.00261,0,0,35,35,0,0,0,0,0,1.05881,0.6049,-0.00502013,-0.00261169,0,0,0,,,,,,,,
2210,1534_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.08921,-19.925,1.64E-06,-3.93E-06,0,0,0,,,,,,,,
2211,6345,0,1,1,1.05749,-20.7504,-0.13825,0.02242,0,0,110,115,0,0,0,0,0,1.08933,-19.962,0.138334,-0.0223406,0,0,0,,,,,,,,
2212,6348,0,1,1,1.05741,-20.7153,0.00175,-0.00125,0,0,10,10.5,0,0,0,0,0,1.08926,-19.929,-0.00175107,0.00124616,0,0,0,,,,,,,,
2213,6357,0,1,2,0.953998,12.6537,0,0,0.2142,-0.02563,10,10.5,31,-31,0,0,0,0.953998,12.0999,0.2142,-0.0178469,1,0,0,,,,,,,,
2214,1537_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.05082,-20.5901,2.91E-05,0.000141349,0,0,0,,,,,,,,
2215,6364,0,1,1,1.02946,-21.2614,0.25217,-0.41812,0,0,110,115,0,0,0,0,0,1.0489,-20.5398,-0.252243,0.416654,0,0,0,,,,,,,,
2216,6366,0,1,1,1.03095,-21.3683,0.02765,0.01154,0,0,10,10.5,0,0,0,0,0,1.05036,-20.643,-0.0276595,-0.0114965,0,0,0,,,,,,,,
2217,1538_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.00106,-20.6116,-5.69E-05,7.28E-05,0,0,0,,,,,,,,
2218,6365,0,1,1,0.982271,-21.2529,0.27661,0.40428,0,0,110,115,0,0,0,0,0,1.00278,-20.5296,-0.276599,-0.403126,0,0,0,,,,,,,,
2219,6367,0,1,1,0.9805,-21.3386,0.00015,0.00045,0,0,10,10.5,0,0,0,0,0,1.00105,-20.6118,-0.000149998,-0.000448641,0,0,0,,,,,,,,
2220,1540_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.06036,-21.3193,-8.00E-06,0.000102173,0,0,0,,,,,,,,
2221,6371,0,1,1,1.04584,-21.798,0.54781,0.04039,0,0,110,115,0,0,0,0,0,1.06048,-21.1924,-0.547974,-0.0403445,0,0,0,,,,,,,,
2222,6373,0,1,1,1.04552,-21.9148,-0.00691,0.00537,0,0,10,10.5,0,0,0,0,0,1.06017,-21.306,0.00691209,-0.0053583,0,0,0,,,,,,,,
2223,1544_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.993632,-20.6513,-1.23E-05,7.08E-05,0,0,0,,,,,,,,
2224,6378,0,1,1,1.00013,-21.0295,0.43643,0.08407,0,0,110,115,0,0,0,0,0,0.993971,-20.5353,-0.436414,-0.0838718,0,0,0,,,,,,,,
2225,6380,0,1,1,0.99982,-21.1493,0.00245,-0.0008,0,0,10,10.5,0,0,0,0,0,0.993662,-20.6566,-0.00244992,0.000797868,0,0,0,,,,,,,,
2226,1579_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.03144,-20.9535,5.61E-07,4.17E-06,0,0,0,,,,,,,,
