bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G,B,control_bus_number,M_Vm,M_Va,M_P,M_Q,Ri_V,Ri_vP,Ri_vQ,,,,,,,
167,2210,0,1,1,1.00059,-11.048,0,0,0,0,220,230,0,0,0,0,0,1.01975,-7.51373,3.65E-05,6.50E-06,1,0,0,,,,,,,
168,2238,0,1,1,1.0017,-15.2004,0,0,0,0,500,525,0,0,0,0,0,1.03151,-11.4913,-1.55E-05,4.63E-05,1,0,0,,,,,,,
169,1704,0,1,1,0.992729,-20.1196,0,0,0,0,220,230,0,0,0,0,0,1.01452,-16.1657,-0.0057741,-0.000182632,1,0,0,,,,,,,
170,636,0,1,1,0.99958,-18.8793,0,-0.28008,0,0,220,230,0,0,0,0,0,1.02139,-14.9812,0.00060903,0.28046,1,0,0,,,,,,,
171,1293,0,1,1,1.00997,-13.4663,0,0,0,0,220,230,0,0,0,0,0,1.01,-9.44684,2.61E-05,5.73E-06,1,0,0,,,,,,,
172,2318,0,1,1,1.00247,-4.00134,0,0,0,0,220,230,0,0,0,0,0,0.999866,-0.50714,6.02E-05,9.53E-06,1,0,0,,,,,,,
173,1802,0,1,1,0.998284,-17.6438,0,0,0,0,220,230,0,0,0,0,0,1.02362,-14.1828,-0.000308434,-1.43E-05,1,0,0,,,,,,,
174,445,0,1,1,0.997627,-19.1569,0,0,0,0,220,230,0,0,0,0,0,1.01886,-15.2426,-0.000459309,-1.37E-05,1,0,0,,,,,,,
175,436,0,1,1,0.994853,-15.7269,0,0,0,0,220,230,0,0,0,0,0,1.02445,-12.3382,-9.86E-05,-1.48E-06,1,0,0,,,,,,,
176,3192,0,1,1,0.994497,-15.6509,0,0,0,0,220,230,0,0,0,0,0,1.02382,-12.2722,-0.000172773,1.02E-06,1,0,0,,,,,,,
177,1761,0,1,1,0.992769,-11.989,0,0,0,0,220,230,0,0,0,0,0,0.997651,-8.31458,0.000112048,1.21E-05,1,0,0,,,,,,,
178,2330,0,1,1,1.01383,-8.95045,0,0,0,0,500,525,0,0,0,0,0,1.0273,-5.4751,8.77E-05,1.10E-05,1,0,0,,,,,,,
179,2334,0,1,1,1.00276,-4.38624,0,0,0,0,220,230,0,0,0,0,0,1.00022,-0.894694,4.96E-05,2.06E-06,1,0,0,,,,,,,
180,2532,0,1,1,0.98835,-17.1444,0,0,0,0,220,230,0,0,0,0,0,1.0187,-13.6889,-1.62E-05,-4.98E-06,1,0,0,,,,,,,
181,722,0,1,1,1.00349,-16.2153,0,0,0,0,220,230,0,0,0,0,0,1.03311,-11.6807,-0.00012365,-1.85E-05,1,0,0,,,,,,,
182,562,0,1,1,1.00222,-16.8237,0,0,0,0,220,230,0,0,0,0,0,1.03253,-12.2228,-4.31E-05,-3.38E-06,1,0,0,,,,,,,
183,2344,0,1,1,1.0062,-4.77604,0,0,0,0,220,230,0,0,0,0,0,1.00629,-1.32436,1.06E-05,8.43E-06,1,0,0,,,,,,,
184,2535,0,1,1,0.995401,-15.4469,0,0,0,0,220,230,0,0,0,0,0,1.02137,-12.0508,-0.000129356,-2.22E-06,1,0,0,,,,,,,
185,995,0,1,1,1.00145,-15.5801,0,0,0,0,500,525,0,0,0,0,0,1.0345,-11.8196,-0.00132303,-0.000245155,1,0,0,,,,,,,
186,718,0,1,1,0.996175,-15.275,0,0,0,0,220,230,0,0,0,0,0,1.02099,-11.8805,4.41E-05,1.37E-05,1,0,0,,,,,,,
187,1991,0,1,1,0.990599,-11.0105,0,0,0,0,220,230,0,0,0,0,0,1.06659,-7.39365,-0.000437374,1.18E-05,1,0,0,,,,,,,
188,2024,0,1,1,0.989036,-11.6472,0,0,0,0,220,230,0,0,0,0,0,1.00704,-8.11181,-0.000433617,2.02E-05,1,0,0,,,,,,,
189,2793,0,1,1,0.989903,-12.2276,0,0,0,0,220,230,0,0,0,0,0,1.00749,-8.66888,-5.00E-06,-9.53E-06,1,0,0,,,,,,,
190,2824,0,1,1,0.995447,-19.494,0,0,0,0,220,230,0,0,0,0,0,1.02533,-15.4817,-0.000143563,-3.09E-05,1,0,0,,,,,,,
191,2800,0,1,1,0.996068,-14.6066,0,0,0,0,500,525,0,0,0,0,0,1.02273,-11.3216,7.06E-05,8.75E-07,1,0,0,,,,,,,
192,2889,0,1,1,0.997808,-17.7018,0,0,0,0,220,230,0,0,0,0,0,1.0369,-13.088,-0.000101746,-5.22E-06,1,0,0,,,,,,,
193,2831,0,1,1,0.995262,-14.9306,0,0,0,0,220,230,0,0,0,0,0,1.03745,-10.5606,-8.61E-05,-2.91E-06,1,0,0,,,,,,,
194,452,0,1,1,0.991835,-18.3199,0,0,0,0,220,230,0,0,0,0,0,1.03324,-14.4289,-0.000172117,-4.75E-05,1,0,0,,,,,,,
195,2903,0,1,1,0.998241,-19.2375,0,0,0,0,220,230,0,0,0,0,0,1.01956,-15.3213,-0.000166982,-2.61E-05,1,0,0,,,,,,,
196,2912,0,1,1,0.988507,-14.3188,0,0,0,0,220,230,0,0,0,0,0,1.04324,-10.1264,-0.000140501,-2.45E-05,1,0,0,,,,,,,
197,2352,0,1,1,1.01239,-6.51209,0,0,0,0,220,230,0,0,0,0,0,1.0188,-3.23422,9.06E-05,1.83E-05,1,0,0,,,,,,,
198,988,0,1,1,0.995964,-20.4237,0,0,0,0,220,230,0,0,0,0,0,1.02262,-16.3485,1.36E-05,-1.95E-05,1,0,0,,,,,,,
199,2355,0,1,1,1.00025,-5.80613,0,0,0,0,220,230,0,0,0,0,0,1.00077,-2.35331,2.24E-05,1.69E-06,0,0,0,,,,,,,
200,2080,0,1,1,0.994194,-19.1419,0,0,0,0,220,230,0,0,0,0,0,1.00723,-15.1366,0.000135209,8.75E-06,1,0,0,,,,,,,
201,2366,0,1,1,0.9999,-11.0776,0,0,0,0,220,230,0,0,0,0,0,0.982197,-7.40423,3.93E-05,6.07E-06,1,0,0,,,,,,,
202,2347,0,1,1,1.00082,-10.823,0,0,0,0,220,230,0,0,0,0,0,0.984728,-7.15283,6.39E-05,5.52E-06,1,0,0,,,,,,,
203,2360,0,1,1,1.00673,-6.27871,0,0,0,0,220,230,0,0,0,0,0,1.00642,-2.81437,6.22E-05,4.83E-06,1,0,0,,,,,,,
204,2363,0,1,1,0.999633,0.434664,0,0,0,0,220,230,0,0,0,0,0,1.00289,2.51777,-9.94E-06,4.58E-06,1,0,0,,,,,,,
205,2315,0,1,1,0.999372,0.882766,0,0,0,0,220,230,0,0,0,0,0,1.00239,2.96525,-1.79E-06,2.88E-06,1,0,0,,,,,,,
206,2802,0,1,1,0.993946,-14.6297,0,0,0,0,220,230,0,0,0,0,0,1.024,-11.3209,-0.000468191,-2.24E-05,1,0,0,,,,,,,
207,2230,0,1,1,0.991056,-12.5601,0,0,0,0,220,230,0,0,0,0,0,1.05715,-8.69324,-9.66E-05,-5.59E-06,1,0,0,,,,,,,
208,2925,0,1,1,0.991148,-11.2565,0,0,0,0,220,230,0,0,0,0,0,1.06576,-7.60111,-0.000111647,-2.69E-07,1,0,0,,,,,,,
209,2542,0,1,1,0.998797,-17.7827,0,0,0,0,220,230,0,0,0,0,0,1.02226,-14.2855,-0.000127943,-1.26E-05,1,0,0,,,,,,,
210,2558,0,1,1,0.994028,-17.8319,0,0,0,0,220,230,0,0,0,0,0,1.02085,-14.3565,-0.000197649,-1.87E-05,1,0,0,,,,,,,
211,2372,0,1,1,1.00644,-4.77877,0,0,0,0,220,230,0,0,0,0,0,1.0065,-1.32672,2.80E-05,4.71E-06,1,0,0,,,,,,,
212,2375,0,1,1,1.0033,-15.2383,0,-0.01292,0,0,220,230,0,0,0,0,0,1.00546,-11.2326,9.15E-05,0.0129231,1,0,0,,,,,,,
213,2369,0,1,1,1.00627,-11.8772,0,0,0,0,220,230,0,0,0,0,0,1.01431,-7.98647,3.25E-05,3.86E-06,1,0,0,,,,,,,
214,2567,0,1,1,1.00236,-19.2052,0,0,0,0,220,230,0,0,0,0,0,0.99946,-15.1459,-0.000180258,-1.33E-05,1,0,0,,,,,,,
215,2066,0,1,1,0.998526,-20.0709,0,0,0,0,220,230,0,0,0,0,0,1.01064,-16.3339,-0.000125226,-2.13E-05,1,0,0,,,,,,,
216,3219,0,1,1,1.00095,-7.26913,0,0,0,0,220,230,0,0,0,0,0,1.00223,-3.82117,3.31E-06,-2.05E-06,1,0,0,,,,,,,
217,1297,0,1,1,1.0004,-17.9661,0,0,0,0,220,230,0,0,0,0,0,1.01705,-14.3353,0.000110033,0.000128558,1,0,0,,,,,,,
218,681,0,1,1,0.993503,-9.93567,0,0,0,0,220,230,0,0,0,0,0,1.00468,-6.3973,5.65E-05,3.13E-06,1,0,0,,,,,,,
219,2382,0,1,1,0.992846,-10.0115,0,0,0,0,220,230,0,0,0,0,0,1.00445,-6.47652,-2.28E-05,1.09E-05,1,0,0,,,,,,,
220,825,0,1,1,1.00778,-17.3049,0,0,0,0,220,230,0,0,0,0,0,1.01837,-13.3327,5.10E-05,6.23E-05,1,0,0,,,,,,,
221,2790,0,1,1,0.99529,-19.5335,0,0,0,0,220,230,0,0,0,0,0,1.02514,-15.5186,-8.25E-06,-2.17E-06,1,0,0,,,,,,,
222,2574,0,1,1,1.00129,0.068505,0,0,0,0,220,230,0,0,0,0,0,1.00726,4.65939,-1.32E-06,3.64E-08,1,0,0,,,,,,,
223,1369,0,1,1,1.00568,0.596925,0,0,0,0,220,230,0,0,0,0,0,1.01043,5.1945,3.22E-05,2.67E-06,1,0,0,,,,,,,
224,685,0,1,1,1.00308,-12.4376,0,0,0,0,500,525,0,0,0,0,0,1.03556,-8.81599,-0.002241,-4.90E-05,1,0,0,,,,,,,
225,2389,0,1,1,1.01021,-8.27257,0,0,0,0,500,525,0,0,0,-3.6,0,1.02051,-4.74373,-0.000734746,3.97E-05,1,0,0,,,,,,,
226,2599,0,1,1,0.999281,-6.91744,0,0,0,0,220,230,0,0,0,0,0,0.994623,-3.41643,-2.86E-05,-3.42E-06,1,0,0,,,,,,,
227,2378,0,1,1,1.00546,-5.6666,0,0,0,0,220,230,0,0,0,0,0,1.00151,-2.15958,-5.17E-06,6.87E-07,1,0,0,,,,,,,
228,10912,0,1,1,1.00088,-0.205209,0,0,0,0,220,230,0,0,0,0,0,1.00376,1.88959,-4.61E-06,2.01E-07,1,0,0,,,,,,,
229,2386,0,1,1,1.00082,0.1958,0,0,0,0,220,230,0,0,0,0,0,1.00344,2.29124,4.64E-06,2.85E-06,1,0,0,,,,,,,
230,2581,0,1,1,0.992511,-18.0243,0,0,0,0,220,230,0,0,0,0,0,1.02003,-14.5668,-0.000421018,-3.00E-05,1,0,0,,,,,,,
231,2630,0,1,1,1.00901,0.805588,0,0,0,0,220,230,0,0,0,0,0,1.01312,2.12759,-2.88E-05,2.83E-07,1,0,0,,,,,,,
232,972,0,1,1,1.00622,1.48465,0,0,0,0,220,230,0,0,0,0,0,1.00765,2.8245,-3.48E-05,7.28E-07,1,0,0,,,,,,,
233,2087,0,1,1,1.00732,0.242753,0,-0.03247,0,0,220,230,0,0,0,0,0,1.01591,1.5213,-2.40E-05,0.0324693,1,0,0,,,,,,,
234,2110,0,1,1,0.992974,-18.4611,0,0,0,0,220,230,0,0,0,0,0,1.0194,-14.9493,-0.000228599,-2.46E-05,1,0,0,,,,,,,
235,2637,0,1,1,1.00311,-10.6149,0,0,0,0,220,230,0,0,0,0,0,1.02039,-7.07878,-5.62E-05,-1.59E-07,1,0,0,,,,,,,
236,2201,0,1,1,0.99764,-16.456,0,0,0,0,220,230,0,0,0,0,0,1.03274,-12.5802,-4.86E-05,-1.64E-05,1,0,0,,,,,,,
237,2414,0,1,1,1.00523,-11.5551,0,0,0,0,220,230,0,0,0,0,0,1.00509,-7.84096,0.000106424,7.22E-06,1,0,0,,,,,,,
238,931,0,1,1,1.0042,-11.8177,0,0,0,0,220,230,0,0,0,0,0,1.00408,-8.10391,-0.000286019,8.52E-07,1,0,0,,,,,,,
239,2935,0,1,1,1.0011,-15.9701,0,0,0,0,500,525,0,0,0,0,0,1.0347,-12.1967,-0.00026049,-0.000237993,1,0,0,,,,,,,
240,1987,0,1,1,1.00284,-10.1627,0,-0.57784,0,0,500,525,0,0,0,0,0,1.07565,-6.66524,0.00181266,0.577793,1,0,0,,,,,,,
241,3002,0,1,1,1.00379,-14.3068,0,0,0,0,500,525,0,0,0,0,0,1.04399,-10.2267,-5.25E-05,-0.00012046,1,0,0,,,,,,,
242,1494,0,1,1,0.984506,-20.05,0,0,0,0,220,230,0,0,0,0,0,0.997832,-16.0221,0.000143157,-9.69E-05,1,0,0,,,,,,,
243,2932,0,1,1,1.00954,-7.15887,0,0,0,0,220,230,0,0,0,0,0,1.01691,-3.88045,-1.87E-05,1.74E-07,1,0,0,,,,,,,
244,2419,0,1,1,1.01492,-7.80451,0,0,0,0,500,525,0,0,0,0,0,1.02344,-4.27718,-1.41E-06,7.97E-06,1,0,0,,,,,,,
245,3165,0,1,1,0.999822,-16.8767,0,0,0,0,220,230,0,0,0,0,0,1.05793,-12.5491,-2.14E-05,-8.93E-06,1,0,0,,,,,,,
246,3004,0,1,1,0.999848,-16.0666,0,-0.15384,0,0,220,230,0,0,0,0,0,1.05873,-11.8314,3.40E-05,0.153899,1,0,0,,,,,,,
247,2452,0,1,1,1.0003,-18.4069,0,0,0,0,220,230,0,0,0,0,0,1.02242,-14.4128,-0.000219153,-1.90E-05,1,0,0,,,,,,,
248,2479,0,1,1,0.989788,-12.1986,0,0,0,0,220,230,0,0,0,0,0,1.00738,-8.64089,-0.000124909,-1.18E-05,1,0,0,,,,,,,
249,2838,0,1,1,0.99027,-15.8958,0,0,0,0,220,230,0,0,0,0,0,1.02809,-12.0684,-3.73E-05,-1.30E-05,1,0,0,,,,,,,
250,2469,0,1,1,0.994116,-24.1189,2.12024,-0.32755,0,0,220,230,0,0,0,0,0,1.06416,-19.528,-2.1191,0.327419,1,0,0,,,,,,,
251,1832,0,1,1,0.992512,-23.3934,2.02335,0.03867,0,0,220,230,0,0,0,0,0,1.06331,-18.8985,-2.02226,-0.0388911,1,0,0,,,,,,,
252,2489,0,1,1,0.999236,-0.404462,0,0,0,0,220,230,0,0,0,0,0,1.00283,4.20815,-9.99E-05,-2.03E-06,1,0,0,,,,,,,
253,2422,0,1,1,1.00549,-15.3298,0,-0.38508,0,0,500,525,0,0,0,0,0,1.03301,-11.5966,0.000214979,0.38491,1,0,0,,,,,,,
254,1669,0,1,1,0.998607,-16.2806,0,0,0,0,220,230,0,0,0,0,0,1.05755,-12.022,-0.000112081,-1.75E-05,1,0,0,,,,,,,
255,481,0,1,1,0.997786,-19.3825,0,0,0,0,220,230,0,0,0,0,0,1.02579,-15.3424,-0.000172285,-8.73E-06,1,0,0,,,,,,,
256,2690,0,1,1,0.996232,-19.5232,0,0,0,0,220,230,0,0,0,0,0,1.02665,-15.4858,-6.07E-05,-2.14E-05,1,0,0,,,,,,,
257,10908,0,1,1,0.988284,-17.8703,0.37958,-0.05564,0,0,220,230,0,0,0,0,0,1.04655,-13.9312,-0.379438,0.0556148,1,0,0,,,,,,,
258,10913,0,1,1,0.986979,-17.3527,1.11046,0.09584,0,0,220,230,0,0,0,0,0,1.04599,-13.4768,-1.11011,-0.0958439,1,0,0,,,,,,,
259,2683,0,1,1,0.992328,-11.2449,0,0,0,0,220,230,0,0,0,0,0,1.00708,-7.69989,-0.000222587,-9.52E-06,1,0,0,,,,,,,
260,1854,0,1,1,1.00742,-1.01294,0,0,0,0,220,230,0,0,0,0,0,1.02093,0.313503,-0.00011804,-4.59E-07,1,0,0,,,,,,,
261,2750,0,1,1,1.0066,-1.02645,0,0,0,0,220,230,0,0,0,0,0,1.02166,0.258554,-0.000141985,-2.13E-07,1,0,0,,,,,,,
262,2676,0,1,1,1.0009,-18.3002,0,0,0,0,220,230,0,0,0,0,0,1.0157,-14.6301,-3.07E-05,1.65E-06,1,0,0,,,,,,,
263,2669,0,1,1,0.996263,-18.4362,0,0,0,0,220,230,0,0,0,0,0,1.03515,-13.7652,-8.22E-05,-1.23E-05,1,0,0,,,,,,,
264,2735,0,1,1,0.998762,-0.445163,0,0,0,0,220,230,0,0,0,0,0,1.00235,4.16786,9.57E-07,-3.33E-06,1,0,0,,,,,,,
265,588,0,1,1,1.00078,-18.7281,0,0,0,0,220,230,0,0,0,0,0,1.01316,-15.0032,-0.000159179,-1.85E-05,1,0,0,,,,,,,
266,2698,0,1,1,1.00139,-16.5049,0,0,0,0,500,525,0,0,0,-6,0,0.997153,-12.3717,-0.000816951,-5.06E-05,1,0,0,,,,,,,
267,2743,0,1,1,1.00203,-12.779,0,0,0,0,220,230,0,0,0,0,0,1.00232,-9.06836,-0.000167948,-7.45E-06,1,0,0,,,,,,,
268,2426,0,1,1,1.00146,-18.2272,0,-0.04021,0,0,220,230,0,0,0,0,0,1.02465,-14.2629,-0.000312772,0.0402997,1,0,0,,,,,,,
269,2549,0,1,1,0.991608,-23.4921,0,0,0,0,220,230,0,0,0,0,0,1.06012,-18.97,-0.000521457,-0.000155025,1,0,0,,,,,,,
270,795,0,1,1,0.991479,-23.4576,0,0,0,0,220,230,0,0,0,0,0,1.05943,-18.9376,-0.000153645,-7.29E-05,1,0,0,,,,,,,
271,2764,0,1,1,1.01019,-16.217,0,0,0,0,500,525,0,0,0,0,0,1.02631,-12.3337,0.000124189,-2.10E-05,1,0,0,,,,,,,
272,2644,0,1,1,0.989043,-22.0926,0.08125,-0.4632,0,0,220,230,0,0,0,0,0,1.03447,-17.8775,-0.0811549,0.463113,1,0,0,,,,,,,
273,3039,0,1,1,1.00636,-4.69976,0,0,0,0,220,230,0,0,0,0,0,1.00353,-1.6615,-0.000198464,-2.23E-06,1,0,0,,,,,,,
274,3054,0,1,1,0.993725,-11.9848,0,0,0,0,220,230,0,0,0,0,0,1.01973,-8.46205,-0.000218694,-2.79E-05,1,0,0,,,,,,,
275,2721,0,1,1,0.989414,-11.7159,0,0,0,0,220,230,0,0,0,0,0,1.00727,-8.17705,-9.88E-05,-3.23E-06,1,0,0,,,,,,,
276,2659,0,1,1,0.998124,-23.3417,0,-0.07427,0,0,220,230,0,0,0,0,0,1.0427,-19.0211,0.000173635,0.074204,1,0,0,,,,,,,
277,2699,0,1,1,1.00289,-18.8144,0,0,0,0,220,230,0,0,0,0,0,1.00025,-14.7535,1.74E-05,0.000113559,1,0,0,,,,,,,
278,1946,0,1,1,1.00132,-15.7461,0,0,0,0,220,230,0,0,0,0,0,1.06264,-12.4192,-5.95E-05,-1.15E-05,1,0,0,,,,,,,
279,2655,0,1,1,1.00002,-16.1135,0,0,0,0,220,230,0,0,0,0,0,1.06118,-12.7429,-4.22E-05,-8.72E-06,1,0,0,,,,,,,
280,2508,0,1,1,1.00337,-0.969699,0,0,0,0,220,230,0,0,0,0,0,1.01977,0.285651,0.00084795,-4.01E-06,1,0,0,,,,,,,
281,3036,0,1,1,1.00358,-12.4977,0,0,0,0,220,230,0,0,0,0,0,1.00521,-8.79388,0.000128401,1.05E-05,1,0,0,,,,,,,
282,2728,0,1,1,1.00063,-16.3859,0,0,0,0,220,230,0,0,0,0,0,1.05908,-12.1132,-5.65E-05,-9.43E-06,1,0,0,,,,,,,
283,837,0,1,1,0.996905,-18.8574,0,0,0,0,220,230,0,0,0,0,0,1.00851,-14.843,0.000390636,2.50E-05,1,0,0,,,,,,,
284,3065,0,1,1,1.00368,-3.20089,0,0,0,0,220,230,0,0,0,0,0,1.00142,0.294849,1.63E-05,8.00E-06,1,0,0,,,,,,,
285,3080,0,1,1,1.00385,-7.46585,0,0,0,0,220,230,0,0,0,0,0,1.03396,-3.8178,3.87E-05,1.32E-05,1,0,0,,,,,,,
286,3088,0,1,1,1.00096,-1.47232,0,0,0,0,220,230,0,0,0,0,0,1.00253,0.639073,1.78E-05,3.59E-07,1,0,0,,,,,,,
287,3201,0,1,1,0.999329,-2.13103,0,0,0,0,220,230,0,0,0,0,0,1.00021,-0.0108173,-8.27E-05,-3.46E-06,1,0,0,,,,,,,
288,3077,0,1,1,1.00193,-4.35226,0,0,0,0,220,230,0,0,0,0,0,0.999224,-0.858732,1.19E-05,1.02E-07,1,0,0,,,,,,,
289,891,0,1,1,1.00733,-15.3703,0,0,0,0,220,230,0,0,0,0,0,1.03951,-10.7327,2.93E-05,5.40E-05,1,0,0,,,,,,,
290,2896,0,1,1,1.00614,-15.6491,0,0,0,0,220,230,0,0,0,0,0,1.03832,-10.9941,-9.14E-05,-2.02E-05,1,0,0,,,,,,,
291,3261,0,1,1,0.986773,-8.89778,0,0,0,0,110,115,0,0,0,0,0,0.977939,-5.20325,1.55E-05,1.08E-06,1,0,0,,,,,,,
292,3257,0,1,1,0.988413,-8.63464,0,0,0,0,110,115,0,0,0,0,0,0.981317,-4.96091,4.86E-05,9.46E-07,1,0,0,,,,,,,
293,2133,0,1,1,0.994031,-19.5495,0.00216,0.00089,0,0,110,115,0,0,0,0,0,1.00222,-15.1871,-0.00230264,-0.000893039,1,0,0,,,,,,,
294,3280,0,1,1,0.994684,-19.3345,0,0,0,0,110,115,0,0,0,0,0,1.00174,-14.9631,0.000127531,4.15E-06,1,0,0,,,,,,,
295,3291,0,1,1,0.970229,-3.7576,0,0,0,0,110,115,0,0,0,0,0,0.970255,-0.309362,1.80E-05,1.74E-07,1,0,0,,,,,,,
296,556,0,1,1,0.96985,-3.80416,0,0,0,0,110,115,0,0,0,0,0,0.969884,-0.356,-2.06E-05,-1.38E-07,0,0,0,,,,,,,
297,3254,0,1,1,0.93693,-7.15047,0,0,0,0,35,35,0,0,0,0,0,0.936975,-3.45063,-4.53E-06,-3.42E-08,1,0,0,,,,,,,
298,2348,0,1,1,0.932255,-7.81826,0,0,0,0,35,35,0,0,0,0,0,0.932782,-4.12386,4.09E-06,-4.92E-09,0,0,0,,,,,,,
299,3287,0,1,1,0.917541,-8.0458,-0.03109,-0.00915,0,0,35,35,0,0,0,0,0,0.916808,-4.47908,0.0310902,0.00915,0,0,0,,,,,,,
300,1886,0,1,1,0.915636,-8.27987,0,0,0,0,35,35,0,0,0,0,0,0.914904,-4.71357,-1.64E-07,5.18E-09,1,0,0,,,,,,,
301,838,0,1,1,0.966119,-17.1232,0,0,0,0,110,115,0,0,0,0,0,0.976889,-13.1473,6.96E-06,-6.30E-06,0,0,0,,,,,,,
302,3293,0,1,1,0.970664,-16.735,-0.16976,-0.06367,0,0,110,115,0,0,0,0,0,0.981362,-12.7674,0.169708,0.0636656,0,0,0,,,,,,,
303,3264,0,1,1,0.92184,-4.49783,-0.0116,-0.02011,0,0,10,10.5,0,0,0,0,0,0.922134,-1.05614,0.0115999,0.0201094,0,0,0,,,,,,,
304,559,0,1,1,0.917973,-4.5827,-0.00301,-0.00456,0,0,10,10.5,0,0,0,0,0,0.918268,-1.1409,0.00300087,0.00455926,1,0,0,,,,,,,
305,3289,0,1,1,0.937174,-1.62601,-0.05408,-0.00818,0,0,10,10.5,0,0,0,0,0,0.937173,1.82634,0.0540799,0.00818,0,0,0,,,,,,,
306,2358,0,1,1,0.936942,-1.69605,0,0,0,0,10,10.5,0,0,0,0,0,0.936941,1.7563,-3.41E-08,-3.22E-11,1,0,0,,,,,,,
307,2335,0,1,1,0.978759,-2.29882,-0.1193,-0.07087,0,0,110,115,0,0,0,0,0,0.977283,1.20031,0.119295,0.0708683,0,0,0,,,,,,,
308,2225,0,1,1,0.986321,-8.96667,-0.02795,-0.06888,0,0,110,115,0,0,0,0,0,0.977133,-5.26829,0.0278917,0.0688763,1,0,0,,,,,,,
309,10902,0,1,1,0.997768,-19.8264,0,0,0,0,220,230,0,0,0,0,0,0.994323,-15.7627,-0.000272439,-3.08E-05,1,0,0,,,,,,,
310,3340,0,1,1,1.00274,-10.0811,0,0,0,0,500,525,0,0,0,0,0,1.07404,-6.5883,-4.62E-05,1.45E-05,1,0,0,,,,,,,
311,3345,0,1,1,1.00012,-0.576289,0,0,0,0,220,230,0,0,0,0,0,1.00244,1.52208,9.65E-06,2.18E-06,1,0,0,,,,,,,
312,3338,0,1,1,0.996858,-10.9456,0,0,0,0,220,230,0,0,0,0,0,1.00912,-7.37373,0.000110723,4.86E-06,1,0,0,,,,,,,
313,1885,0,1,1,0.998641,-10.8015,0,0,0,0,220,230,0,0,0,0,0,1.01002,-7.22406,4.62E-05,2.88E-06,1,0,0,,,,,,,
314,1058,0,1,1,1.00306,-6.62076,0,0,0,0,220,230,0,0,0,0,0,0.99868,-3.11949,1.09E-05,1.21E-06,1,0,0,,,,,,,
315,1892,0,1,1,1.00065,-6.9175,0,0,0,0,220,230,0,0,0,0,0,0.99556,-3.41289,-4.80E-05,-2.28E-08,1,0,0,,,,,,,
316,2939,0,1,1,0.992869,-21.0119,0,-0.03582,0,0,220,230,0,0,0,0,0,1.04525,-16.9235,-2.47E-05,0.0361001,1,0,0,,,,,,,
317,3349,0,1,1,0.986719,-21.4954,0,0,0,0,220,230,0,0,0,0,0,1.03257,-17.3351,-0.000373345,-5.34E-05,1,0,0,,,,,,,
318,849,0,1,1,0.985889,-19.308,0,-0.02243,0,0,220,230,0,0,0,0,0,1.03919,-15.3646,-0.000417443,0.0223745,1,0,0,,,,,,,
319,830,0,1,1,0.991066,-18.2822,0,0,0,0,220,230,0,0,0,0,0,1.03737,-14.8922,-6.51E-05,-1.22E-05,1,0,0,,,,,,,
320,3370,0,1,1,0.999622,-0.97148,0,0,0,0,220,230,0,0,0,0,0,1.00281,3.64839,-7.02E-05,-8.97E-07,1,0,0,,,,,,,
321,3359,0,1,1,0.992492,-14.0762,0,0,0,0,220,230,0,0,0,0,0,1.0062,-10.4226,-0.000244365,-1.49E-05,1,0,0,,,,,,,
322,10918,0,1,1,1.00538,-10.1952,0,0,0,0,220,230,0,0,0,0,0,1.01942,-6.67982,2.28E-05,3.25E-06,1,0,0,,,,,,,
323,3398,0,1,1,1.00718,-6.86628,0,0,0,0,220,230,0,0,0,0,0,1.00061,-3.35037,1.29E-06,4.96E-08,1,0,0,,,,,,,
324,3405,0,1,1,0.99045,-19.5312,0,0,0,0,220,230,0,0,0,0,0,1.03377,-15.5465,-0.000298666,-2.61E-05,1,0,0,,,,,,,
325,10916,0,1,1,0.99386,-24.2104,0.94003,0.07488,0,0,220,230,0,0,0,0,0,1.06386,-19.6072,-0.939542,-0.0749063,1,0,0,,,,,,,
326,3173,0,1,1,0.992738,-23.4912,0.61855,-0.05126,0,0,220,230,0,0,0,0,0,1.06338,-18.9823,-0.61821,0.0512129,1,0,0,,,,,,,
327,3418,0,1,1,0.991207,-23.2532,0,0,0,0,220,230,0,0,0,0,0,1.05683,-18.742,-9.56E-05,4.72E-05,1,0,0,,,,,,,
328,3432,0,1,1,1.00699,-9.24209,0,0,0,0,500,525,0,0,0,0,0,1.0446,-6.10926,-0.000725973,-1.13E-05,1,0,0,,,,,,,
329,3487,0,1,1,1.0074,-8.79031,-0.00023,-0.00115,0,0,500,525,0,0,0,-1.5,0,1.05687,-5.75286,0.00215391,0.00115686,1,0,0,,,,,,,
330,3532,0,1,1,1.00189,-17.8009,0,0,0,0,220,230,0,0,0,0,0,1.02195,-13.8114,3.89E-05,1.45E-05,1,0,0,,,,,,,
331,3536,0,1,1,1.0032,-12.6382,0,0,0,0,500,525,0,0,0,0,0,1.00845,-8.97286,-0.000148555,3.51E-06,1,0,0,,,,,,,
332,3577,0,1,1,1.00364,-12.5476,0,0,0,0,500,525,0,0,0,0,0,1.00869,-8.88198,0.000152855,1.65E-05,1,0,0,,,,,,,
333,3583,0,1,1,1.03607,-13.0584,0,0,0,0,110,115,0,0,0,0,0,1.05078,-9.21412,7.73E-09,-8.22E-09,0,0,0,,,,,,,
