ap_bus,z_bus,area,zone,circuit,type,R,X,B,Line_Q1,Line_Q2,Line_Q3,control_bus,side,transformer_final_turns_ratio,transformer_final_angle,Min_tap,Max_tap,step_size,Min_volt,Max_volt,M_P_TLPF,M_Q_TLPF,M_P_TLPF_reverse,M_Q_TLPF_reverse,Ri_eP,Ri_eQ,Ri_eP_reverse,Ri_eQ_reverse
133,132,1,1,1,0,1.00E-05,6.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
134,95,1,1,1,0,0.00184,0.0126,0.0224,0,0,0,0,0,0,0,0,0,0,0,0,-1.74386,0.0456876,1.74843,-0.0419567,1,1,1,1
134,118,1,1,1,0,0.01773,0.11678,0.16361,0,0,0,0,0,0,0,0,0,0,0,0,1.13064,-0.0890971,-1.11216,0.0123906,1,1,1,1
135,94,1,1,1,0,0.00184,0.0126,0.02239,0,0,0,0,0,0,0,0,0,0,0,0,-0.92732,0.020658,0.928612,-0.0393111,1,1,1,1
135,125,1,1,1,0,0.00589,0.03506,0.05235,0,0,0,0,0,0,0,0,0,0,0,0,1.08226,0.166099,-1.07645,-0.195059,1,1,1,1
135,134,1,1,1,0,2.00E-05,0.00021,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.260456,0.0248112,0.260457,-0.0247995,1,1,1,1
136,95,1,1,1,0,0.00816,0.04242,0.0612,0,0,0,0,0,0,0,0,0,0,0,0,-1.29889,-0.204243,1.31061,0.190943,1,1,1,1
137,94,1,1,1,0,0.00816,0.04242,0.0612,0,0,0,0,0,0,0,0,0,0,0,0,-1.06667,-0.227168,1.0747,0.194723,1,1,1,1
137,136,1,1,1,0,2.00E-05,0.00021,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.10644,0.172145,1.10646,-0.171925,1,1,1,1
138,72,1,1,1,0,0.00169,0.01931,0.53814,0,0,0,0,0,0,0,0,0,0,0,0,-1.21694,0.0683846,1.21942,-0.628286,1,1,1,1
138,80,1,1,1,0,0.00152,0.01739,0.48083,0,0,0,0,0,0,0,0,0,0,0,0,0.139081,-0.411105,-0.139024,-0.11726,1,1,1,1
139,138,1,1,1,0,1.00E-05,6.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.664175,0.586522,0.664183,-0.586479,1,1,1,1
140,80,1,1,1,0,0.00468,0.05347,1.4888,0,0,0,0,0,0,0,0,0,0,0,0,1.83484,-0.899451,-1.82052,-0.578427,1,1,1,1
140,132,1,1,1,0,0.00091,0.0104,0.28989,0,0,0,0,0,0,0,0,0,0,0,0,-0.433224,0.737257,0.434043,-1.04493,1,1,1,1
141,139,1,1,1,0,0.00312,0.03563,0.99107,0,0,0,0,0,0,0,0,0,0,0,0,2.6824,-0.599634,-2.66203,-0.258128,1,1,1,1
141,140,1,1,1,0,1.00E-05,6.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.930426,-0.168289,-0.930418,0.168338,1,1,1,1
142,127,1,1,1,0,0.00215,0.01333,0.02211,0,0,0,0,0,0,0,0,0,0,0,0,-0.417089,-0.153988,0.417448,0.130536,1,1,1,1
143,136,1,1,1,0,0.00459,0.02463,0.03616,0,0,0,0,0,0,0,0,0,0,0,0,-0.923883,-0.54882,0.928367,0.530343,1,1,1,1
143,142,1,1,1,0,2.00E-05,0.00021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265115,0.270255,-0.265112,-0.270229,1,1,1,1
144,121,1,1,1,0,0.00314,0.02159,0.03839,0,0,0,0,0,0,0,0,0,0,0,0,0.241044,-0.0581766,-0.240893,0.0119153,1,1,1,1
144,147,1,1,1,0,0.00053,0.02875,-0.016,0,0,0,0,0,1.077,0,0,0,0,0,0,2.26084,-0.290732,-2.25824,0.448646,1,1,1,1
145,90,1,1,1,0,0.00593,0.04093,0.07215,0,0,0,0,0,0,0,0,0,0,0,0,0.581275,-0.105008,-0.579631,0.027511,1,1,1,1
145,128,1,1,1,0,0.00455,0.03157,0.05531,0,0,0,0,0,0,0,0,0,0,0,0,0.901755,0.578379,-0.897367,-0.614811,1,1,1,1
145,144,1,1,1,0,2.00E-05,0.00021,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5016,-0.237705,-2.5015,0.238781,1,1,1,1
146,3008,1,1,1,0,0.00168,0.01604,0.51488,0,0,0,0,0,0,0,0,0,0,0,0,6.09526,-0.153521,-6.0375,0.152461,1,1,1,1
147,146,1,1,1,0,1.00E-05,6.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105322,0.865756,0.105329,-0.865714,1,1,1,1
148,104,1,1,1,0,0.00058,0.00417,0.00684,0,0,0,0,0,0,0,0,0,0,0,0,-0.556342,-0.253762,0.556522,0.246851,1,1,1,1
149,148,1,1,1,0,2.00E-05,0.00021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.691152,0.32879,-0.691142,-0.328687,1,1,1,1
150,102,1,1,1,0,0.00238,0.01667,0.02846,0,0,0,0,0,0,0,0,0,0,0,0,0.384876,0.0140727,-0.384588,-0.0470628,1,1,1,1
151,149,1,1,1,0,0.00066,0.00496,0.00758,0,0,0,0,0,0,0,0,0,0,0,0,1.68529,0.523625,-1.68359,-0.519907,1,1,1,1
152,92,1,1,1,0,0.00085,0.00624,0.00954,0,0,0,0,0,0,0,0,0,0,0,0,-6.63E-05,-0.000921997,6.63E-05,-0.0100961,1,1,1,1
153,93,1,1,1,0,0.00085,0.00626,0.00948,0,0,0,0,0,0,0,0,0,0,0,0,-6.55E-05,0.00716292,6.56E-05,-0.0181064,1,1,1,1
154,27,1,1,1,0,0.01068,0.0475,0.09495,0,0,0,0,0,0,0,0,0,0,0,0,-3.04749,0.931614,3.13998,-0.632373,1,1,1,1
155,48,1,1,1,0,0.01298,0.06738,0.10284,0,0,0,0,0,0,0,0,0,0,0,0,-1.09775,0.657952,1.11661,-0.678756,1,1,1,1
155,154,1,1,1,0,2.00E-05,0.00021,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.16181,0.110771,1.16183,-0.110529,1,1,1,1
156,160,1,1,1,0,0.00514,0.03826,0.05933,0,0,0,0,0,0,0,0,0,0,0,0,-0.955262,-0.37336,0.959935,0.339956,1,1,1,1
157,156,1,1,1,0,2.00E-05,0.00021,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167808,-0.164988,0.167809,0.164998,1,1,1,1
158,168,1,1,1,0,0.00083,0.00645,0.00951,0,0,0,0,0,0,0,0,0,0,0,0,0.761275,-0.00236241,-0.760842,-0.00484939,1,1,1,1
158,206,1,1,1,0,0.00519,0.03965,0.05836,0,0,0,0,0,0,0,0,0,0,0,0,-1.15289,-0.0932272,1.15911,0.0752747,1,1,1,1
159,182,1,1,1,0,0.00597,0.04473,0.06735,0,0,0,0,0,0,0,0,0,0,0,0,-1.84651,-0.439011,1.86475,0.494869,1,1,1,1
160,159,1,1,1,0,2.00E-05,0.00021,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.959942,-0.339956,0.95996,0.340142,1,1,1,1
162,161,1,1,1,0,1.00E-05,6.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.04528,-0.38351,1.04529,0.383581,1,1,1,1
165,164,1,1,1,0,2.00E-05,0.00021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
167,166,1,1,1,0,2.00E-05,0.00021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
169,42,1,1,1,0,0.01698,0.12459,0.1957,0,0,0,0,0,0,0,0,0,0,0,0,0.342403,0.262465,-0.338636,-0.453532,1,1,1,1
169,155,1,1,1,0,0.00436,0.03202,0.0503,0,0,0,0,0,0,0,0,0,0,0,0,-3.3371,0.324679,3.37912,-0.0752908,1,1,1,1
170,154,1,1,1,0,0.00698,0.0374,0.05463,0,0,0,0,0,0,0,0,0,0,0,0,-2.83058,0.411858,2.87962,-0.213412,1,1,1,1
170,169,1,1,1,0,2.00E-05,0.00021,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.50699,0.14373,1.50703,-0.143319,1,1,1,1
172,166,1,1,1,0,0.01062,0.0789,0.12085,0,0,0,0,0,0,0,0,0,0,0,0,-0.471818,0.449823,0.476144,-0.560801,1,1,1,1
172,173,1,1,1,0,2.00E-05,0.00021,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223638,0.52794,0.0223684,-0.527892,1,1,1,1
173,164,1,1,1,0,0.00568,0.04012,0.07033,0,0,0,0,0,0,0,0,0,0,0,0,1.18517,0.554331,-1.17696,-0.580025,1,1,1,1
173,174,1,1,1,0,0.00064,0.0305,0,0,0,0,0,0,1.0617,0,0,0,0,0,0,-1.84777,0.218161,1.84982,-0.120528,1,1,1,1
175,174,1,1,1,0,1.00E-05,6.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15138,-0.191858,-1.15137,0.191934,1,1,1,1
176,203,1,1,1,0,0.00938,0.06093,0.08934,0,0,0,0,0,0,0,0,0,0,0,0,-1.64588,-0.0662315,1.67155,0.142478,1,1,1,1
177,176,1,1,1,0,2.00E-05,0.00021,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.523306,0.591415,0.523318,-0.591283,1,1,1,1
178,208,1,1,1,0,0.00225,0.01667,0.02541,0,0,0,0,0,0,0,0,0,0,0,0,-1.83996,-0.927204,1.8486,0.962712,1,1,1,1
178,209,1,1,1,0,0.00769,0.0569,0.08673,0,0,0,0,0,0,0,0,0,0,0,0,0.09335,0.699889,-0.0893811,-0.762225,1,1,1,1
179,166,1,1,1,0,0.01058,0.07762,0.12203,0,0,0,0,0,0,0,0,0,0,0,0,1.91393,-0.508036,-1.87682,0.643069,1,1,1,1
179,178,1,1,1,0,2.00E-05,0.00021,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.361812,0.111432,0.361815,-0.111405,1,1,1,1
179,181,1,1,1,0,0.01246,0.09134,0.14349,0,0,0,0,0,0,0,0,0,0,0,0,-2.91839,-0.0448321,3.0149,0.584992,1,1,1,1
181,180,1,1,1,0,2.00E-05,0.00021,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.858547,0.0818304,0.858559,-0.0817036,1,1,1,1
181,184,1,1,1,0,0.00023,0.023,0,0,0,0,0,0,1.0743,0,0,0,0,0,0,-0.470884,-0.717946,0.471043,0.733828,1,1,1,1
182,181,1,1,1,0,2.00E-05,0.00021,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1861,-0.207785,-2.18602,0.208607,1,1,1,1
182,183,1,1,1,0,0.00023,0.023,0,0,0,0,0,0,1.0743,0,0,0,0,0,0,-0.454185,-0.719703,0.454341,0.735307,1,1,1,1
183,161,1,1,1,0,0.00274,0.02778,0.69846,0,0,0,0,0,0,0,0,0,0,0,0,2.93339,0.429896,-2.91033,-0.946141,1,1,1,1
184,183,1,1,1,0,1.00E-05,6.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.466087,-0.478332,0.466091,0.478356,1,1,1,1
185,172,1,1,1,0,0.00469,0.03486,0.05338,0,0,0,0,0,0,0,0,0,0,0,0,-1.36482,-0.551276,1.37338,0.551234,1,1,1,1
186,185,1,1,1,0,2.00E-05,0.00021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
187,190,1,1,1,0,0.00136,0.01599,0.41965,0,0,0,0,0,0,0,0,0,0,0,0,-2.14577,-0.748124,2.15229,0.391914,1,1,1,1
188,187,1,1,1,0,0.00032,0.04392,0,0,0,0,0,0,0.9999,0,0,0,0,0,0,-2.14402,-0.525681,2.14564,0.748122,1,1,1,1
189,162,1,1,1,0,0.00171,0.01741,0.45456,0,0,0,0,0,0,0,0,0,0,0,0,0.68848,-0.380425,-0.68767,-0.0863475,1,1,1,1
190,99,1,1,1,0,0.00194,0.02007,0.54307,0,0,0,0,0,0,0,0,0,0,0,0,-5.99109,-0.8131,6.05833,0.926049,1,1,1,1
190,189,1,1,1,0,1.00E-05,6.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11937,-0.110561,-2.11933,0.11082,1,1,1,1
191,28,1,1,1,0,0.01436,0.10729,0.16081,0,0,0,0,0,0,0,0,0,0,0,0,0.499574,0.278359,-0.494818,-0.424166,1,1,1,1
191,170,1,1,1,0,0.0006,0.00351,0.00555,0,0,0,0,0,0,0,0,0,0,0,0,-0.652381,0.726263,0.652871,-0.729894,1,1,1,1
191,193,1,1,1,0,0.0003,0.02732,0,0,0,0,0,0,1.1087,0,0,0,0,0,0,-4.25161,-1.69706,4.2582,2.29708,1,1,1,1
192,163,1,1,1,0,0.01105,0.08107,0.12824,0,0,0,0,0,0,0,0,0,0,0,0,2.57341,0.561425,-2.50717,-0.218038,1,1,1,1
192,169,1,1,1,0,0.0006,0.00351,0.00555,0,0,0,0,0,0,0,0,0,0,0,0,-0.994511,0.692993,0.995266,-0.695076,1,1,1,1
192,191,1,1,1,0,2.00E-05,0.00021,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.22044,-1.14325,4.22076,1.14668,1,1,1,1
195,194,1,1,1,0,2.00E-05,0.00021,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.349845,0.268652,0.349849,-0.268612,1,1,1,1
196,164,1,1,1,0,0.00105,0.00733,0.01258,0,0,0,0,0,0,0,0,0,0,0,0,-0.242891,-0.0566082,0.242947,0.0424114,1,1,1,1
197,185,1,1,1,0,0.00744,0.05397,0.09307,0,0,0,0,0,0,0,0,0,0,0,0,-0.0284483,-0.134431,0.0284951,0.0264963,1,1,1,1
197,196,1,1,1,0,2.00E-05,0.00021,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10748,0.0389419,0.10748,-0.0389396,1,1,1,1
198,163,1,1,1,0,0.00355,0.02607,0.04096,0,0,0,0,0,0,0,0,0,0,0,0,-0.908093,-0.0905162,0.910919,0.0683896,1,1,1,1
198,177,1,1,1,0,0.00934,0.0539,0.08683,0,0,0,0,0,0,0,0,0,0,0,0,-0.517882,0.534448,0.5233,-0.591415,1,1,1,1
198,200,1,1,1,0,0.00035,0.02375,0,0,0,0,0,0,1.0731,0,0,0,0,0,0,1.09254,-1.16947,-1.09155,1.23672,1,1,1,1
199,170,1,1,1,0,0.01851,0.1088,0.14435,0,0,0,0,0,0,0,0,0,0,0,0,-2.09098,-0.0678027,2.16868,0.364971,1,1,1,1
199,194,1,1,1,0,0.013,0.07589,0.11484,0,0,0,0,0,0,0,0,0,0,0,0,1.23492,-0.127653,-1.21583,0.120228,1,1,1,1
199,198,1,1,1,0,2.00E-05,0.00021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709699,-0.177733,-0.709688,0.17784,1,1,1,1
199,202,1,1,1,0,0.01736,0.10969,0.16268,0,0,0,0,0,0,0,0,0,0,0,0,-1.19487,0.219689,1.2202,-0.228445,1,1,1,1
200,175,1,1,1,0,0.00373,0.04344,1.172,0,0,0,0,0,0,0,0,0,0,0,0,-0.500825,-1.77612,0.507509,0.661769,1,1,1,1
201,200,1,1,1,0,1.00E-05,6.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
202,181,1,1,1,0,0.01039,0.08983,0.11422,0,0,0,0,0,0,0,0,0,0,0,0,-2.65672,-0.532111,2.72986,1.03509,1,1,1,1
203,180,1,1,1,0,0.01039,0.08983,0.11422,0,0,0,0,0,0,0,0,0,0,0,0,-2.65737,-0.531946,2.73055,1.03522,1,1,1,1
203,202,1,1,1,0,2.00E-05,0.00021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445664,-0.0683821,-0.44566,0.0684233,1,1,1,1
204,198,1,1,1,0,0.00236,0.01411,0.02031,0,0,0,0,0,0,0,0,0,0,0,0,-1.03997,-0.549686,1.04314,0.547698,1,1,1,1
205,180,1,1,1,0,0.01455,0.0813,0.13279,0,0,0,0,0,0,0,0,0,0,0,0,-1.34517,-0.385329,1.36968,0.365418,1,1,1,1
206,157,1,1,1,0,0.00221,0.01618,0.02541,0,0,0,0,0,0,0,0,0,0,0,0,0.551627,-0.0748222,-0.551026,0.0504927,1,1,1,1
206,181,1,1,1,0,0.01455,0.0813,0.13279,0,0,0,0,0,0,0,0,0,0,0,0,-1.34613,-0.384881,1.37068,0.365129,1,1,1,1
206,205,1,1,1,0,2.00E-05,0.00021,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.15919,0.185876,1.15922,-0.18562,1,1,1,1
207,100,1,1,1,0,0.00552,0.05948,0.17077,0,0,0,0,0,0,0,0,0,0,0,0,-2.03972,0.12875,2.0606,-0.0946968,1,1,1,1
207,205,1,1,1,0,0.00525,0.03837,0.06052,0,0,0,0,0,0,0,0,0,0,0,0,0.807255,-0.362312,-0.803673,0.320584,1,1,1,1
210,202,1,1,1,0,0.00236,0.01746,0.02676,0,0,0,0,0,0,0,0,0,0,0,0,-1.35276,-0.370103,1.35731,0.376353,1,1,1,1
210,209,1,1,1,0,2.00E-05,0.00021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684919,-0.140272,-0.68491,0.140373,1,1,1,1
212,213,1,1,1,0,0.00051,0.0275,0,0,0,0,0,0,1.1039,0,0,0,0,0,0,-0.739996,-0.947593,0.740726,0.986913,1,1,1,1
214,174,1,1,1,0,0.00296,0.03484,0.9296,0,0,0,0,0,0,0,0,0,0,0,0,-0.0808883,-0.610018,0.0809433,-0.383306,1,1,1,1
214,213,1,1,1,0,1.00E-05,6.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.401724,0.595919,0.401729,-0.59589,1,1,1,1
215,222,1,1,1,0,0.00224,0.02606,0.70304,0,0,0,0,0,0,0,0,0,0,0,0,-2.4382,0.584627,2.45285,-1.13908,1,1,1,1
215,240,1,1,1,0,0.00133,0.01553,0.41901,0,0,0,0,0,0,0,0,0,0,0,0,-0.69017,-0.0519655,0.69081,-0.379063,1,1,1,1
216,215,1,1,1,0,1.00E-05,6.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.78971,0.450557,1.78974,-0.450362,1,1,1,1
216,241,1,1,1,0,0.00133,0.01553,0.41898,0,0,0,0,0,0,0,0,0,0,0,0,-0.701333,-0.0502897,0.701993,-0.380473,1,1,1,1
217,215,1,1,1,0,0.00084,0.06858,0,0,0,0,0,0,0.9999,0,0,0,0,0,0,-1.33721,0.19999,1.33865,-0.0822969,1,1,1,1
218,225,1,1,1,0,0.02738,0.14254,0.20047,0,0,0,0,0,0,0,0,0,0,0,0,-0.788831,-0.118673,0.805093,-0.0127326,1,1,1,1
219,218,1,1,1,0,2.00E-05,0.00021,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.49803,0.0552711,0.498035,-0.0552208,1,1,1,1
219,243,1,1,1,0,0.01909,0.11277,0.16673,0,0,0,0,0,0,0,0,0,0,0,0,0.0272093,-0.500193,-0.0240914,0.336025,1,1,1,1
220,222,1,1,1,0,0.00033,0.02711,0,0,0,0,0,0,1.0861,0,0,0,0,0,0,-1.84188,-1.19576,1.84357,1.33424,1,1,1,1
220,236,1,1,1,0,0.00556,0.04198,0.06158,0,0,0,0,0,0,0,0,0,0,0,0,0.587027,0.542196,-0.583647,-0.583597,1,1,1,1
221,220,1,1,1,0,2.00E-05,0.00021,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.467646,-0.2924,0.467651,0.292457,1,1,1,1
221,226,1,1,1,0,0.008,0.05936,0.10081,0,0,0,0,0,0,0,0,0,0,0,0,-0.314567,0.0387293,0.315343,-0.144929,1,1,1,1
223,222,1,1,1,0,1.00E-05,6.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
224,222,1,1,1,0,0.00032,0.0464,0,0,0,0,0,0,0.9999,0,0,0,0,0,0,-1.99867,0.59786,1.99999,-0.407212,1,1,1,1
225,192,1,1,1,0,0.01384,0.08702,0.13484,0,0,0,0,0,0,0,0,0,0,0,0,-1.88013,-0.00454749,1.92436,0.128953,1,1,1,1
225,211,1,1,1,0,0.00186,0.02155,0.05317,0,0,0,0,0,0,0,0,0,0,0,0,0.862545,0.295749,-0.861118,-0.337658,1,1,1,1
226,191,1,1,1,0,0.01682,0.08909,0.12993,0,0,0,0,0,0,0,0,0,0,0,0,-1.83319,0.048349,1.88445,0.0749709,1,1,1,1
226,225,1,1,1,0,2.00E-05,0.00021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533262,-0.00298961,-0.533256,0.00304353,1,1,1,1
227,225,1,1,1,0,0.00076,0.0789,0,0,0,0,0,0,0.9999,0,0,0,0,0,0,-0.745362,0.326781,0.745798,-0.281513,1,1,1,1
228,230,1,1,1,0,0.00075,0.02469,-0.008,0,0,0,0,0,1.0454,0,0,0,0,0,0,-0.0517022,-0.546996,0.0519255,0.56269,1,1,1,1
229,216,1,1,1,0,0.0024,0.02795,0.75408,0,0,0,0,0,0,0,0,0,0,0,0,-0.996092,-0.148433,0.998488,-0.617236,1,1,1,1
230,229,1,1,1,0,1.00E-05,6.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0519384,-0.56269,0.0519414,0.562708,1,1,1,1
231,229,1,1,1,0,0.00113,0.05647,0,0,0,0,0,0,0.9999,0,0,0,0,0,0,-0.943032,0.471093,0.944169,-0.414275,1,1,1,1
232,238,1,1,1,0,0.02709,0.15992,0.26125,0,0,0,0,0,0,0,0,0,0,0,0,-0.349383,0.0589151,0.35338,-0.319332,1,1,1,1
233,25,1,1,1,0,0.01403,0.10413,0.15949,0,0,0,0,0,0,0,0,0,0,0,0,-1.29339,-0.181515,1.31467,0.156907,1,1,1,1
233,228,1,1,1,0,0.00205,0.01421,0.02506,0,0,0,0,0,0,0,0,0,0,0,0,-0.0511392,-0.570965,0.0517179,0.546996,1,1,1,1
233,232,1,1,1,0,2.00E-05,0.00021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497567,0.358477,-0.49756,-0.358406,1,1,1,1
235,213,1,1,1,0,0.00131,0.01547,0.41152,0,0,0,0,0,0,0,0,0,0,0,0,1.14411,-0.0295963,-1.14247,-0.391024,1,1,1,1
235,234,1,1,1,0,1.00E-05,6.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1441,0.0295963,1.14412,-0.029523,1,1,1,1
237,236,1,1,1,0,2.00E-05,0.00021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045187,-0.252277,-0.0451858,0.25229,1,1,1,1
237,239,1,1,1,0,0.00738,0.05486,0.09318,0,0,0,0,0,0,0,0,0,0,0,0,-0.675168,-0.00236616,0.678358,-0.0729474,1,1,1,1
238,192,1,1,1,0,0.01118,0.06597,0.10778,0,0,0,0,0,0,0,0,0,0,0,0,-2.50439,-0.237713,2.57052,0.50726,1,1,1,1
239,238,1,1,1,0,2.00E-05,0.00021,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.41617,-0.242412,1.41621,0.242819,1,1,1,1
240,234,1,1,1,0,0.0015,0.01768,0.46944,0,0,0,0,0,0,0,0,0,0,0,0,2.15259,-1.19143,-2.14465,0.787738,1,1,1,1
241,240,1,1,1,0,1.00E-05,6.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03248,-0.172048,-1.03247,0.172111,1,1,1,1
242,195,1,1,1,0,0.01517,0.09938,0.14492,0,0,0,0,0,0,0,0,0,0,0,0,0.482537,0.436188,-0.475867,-0.54977,1,1,1,1
243,212,1,1,1,0,0.00568,0.04215,0.0716,0,0,0,0,0,0,0,0,0,0,0,0,-0.732967,-0.980203,0.740027,0.947593,1,1,1,1
243,242,1,1,1,0,2.00E-05,0.00021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615196,0.51094,-0.615185,-0.510822,1,1,1,1
244,84,1,1,1,0,0.01475,0.08595,0.13036,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0.100446,-2.14166,0.0831439,1,1,1,1
247,246,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112285,-0.114607,-0.112283,0.114626,1,1,1,1
248,449,1,1,1,0,0.00643,0.02076,0.0022,0,0,0,0,0,0,0,0,0,0,0,0,-0.642839,0.124398,0.645073,-0.119905,1,1,1,1
249,248,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.581987,0.134636,0.582011,-0.134397,1,1,1,1
249,439,1,1,1,0,0.00628,0.02036,0.00216,0,0,0,0,0,0,0,0,0,0,0,0,0.521006,-0.154738,-0.519506,0.156934,1,1,1,1
251,250,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.062901,-0.0513177,0.0629015,0.0513228,1,1,1,1
255,259,1,1,1,0,0.00223,0.00752,0.00076,0,0,0,0,0,0,0,0,0,0,0,0,-0.11703,0.079436,0.117067,-0.0802408,1,1,1,1
255,460,1,1,1,0,0.01818,0.06595,0.00707,0,0,0,0,0,0,0,0,0,0,0,0,-0.113187,-0.0995354,0.113513,0.0920182,1,1,1,1
257,459,1,1,1,0,0.01091,0.04223,0.00465,0,0,0,0,0,0,0,0,0,0,0,0,-0.391023,-0.0796801,0.392439,0.0794336,1,1,1,1
258,257,1,1,1,0,0.00347,0.01033,0.00125,0,0,0,0,0,0,0,0,0,0,0,0,-0.223445,-0.0807319,0.223605,0.0796808,1,1,1,1
259,254,1,1,1,0,0.00694,0.02256,0.00231,0,0,0,0,0,0,0,0,0,0,0,0,-0.23198,0.0601401,0.232308,-0.0618976,1,1,1,1
261,254,1,1,1,0,0.00264,0.00851,0.00088,0,0,0,0,0,0,0,0,0,0,0,0,-1.3286,0.317336,1.33263,-0.305393,1,1,1,1
261,256,1,1,1,0,0.01157,0.03587,0.00404,0,0,0,0,0,0,0,0,0,0,0,0,-0.0449366,-0.0502778,0.0449774,0.0454667,1,1,1,1
261,260,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640978,-0.184285,-0.640949,0.184587,1,1,1,1
262,260,1,1,1,0,0.03744,0.18876,0.01765,0,0,0,0,0,0,0,0,0,0,0,0,2.94E-07,4.65E-09,3.28E-06,-0.0215539,1,1,1,1
264,263,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170432,0.078163,-0.170429,-0.0781388,1,1,1,1
264,592,1,1,1,0,0.03183,0.05769,0.00576,0,0,0,0,0,0,0,0,0,0,0,0,-0.226333,-0.0881627,0.22787,0.0839141,1,1,1,1
266,265,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.494004,-0.0642441,0.49402,0.064412,1,1,1,1
268,349,1,1,1,0,0.0443,0.09347,0.00876,0,0,0,0,0,0,0,0,0,0,0,0,-0.087683,-0.0161273,0.0879823,0.00659035,1,1,1,1
271,309,1,1,1,0,0.00165,0.00744,0.10672,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120991,0.00899999,0.0121065,-0.135056,1,1,1,1
272,575,1,1,1,0,0.0076,0.02298,0.00272,0,0,0,0,0,0,0,0,0,0,0,0,-0.732477,0.055135,0.735874,-0.0481595,1,1,1,1
273,363,1,1,1,0,0.02702,0.08215,0.00973,0,0,0,0,0,0,0,0,0,0,0,0,0.239388,-0.0308166,-0.238083,0.0231658,1,1,1,1
274,245,1,1,1,0,0.10041,0.17736,0.01665,0,0,0,0,0,0,0,0,0,0,0,0,0.207195,0.0286149,-0.203403,-0.0410512,1,1,1,1
274,460,1,1,1,0,0.05992,0.11628,0.01298,0,0,0,0,0,0,0,0,0,0,0,0,-0.446163,-0.0347273,0.456343,0.0388119,1,1,1,1
275,348,1,1,1,0,0.01446,0.04802,0.00469,0,0,0,0,0,0,0,0,0,0,0,0,-0.0986296,-0.0235621,0.098749,0.0181773,1,1,1,1
