tap_bus,z_bus,area,zone,circuit,type,R,X,B,Line_Q1,Line_Q2,Line_Q3,control_bus,side,transformer_final_turns_ratio,transformer_final_angle,Min_tap,Max_tap,step_size,Min_volt,Max_volt,M_P_TLPF,M_Q_TLPF,M_P_TLPF_reversed,M_Q_TLPF_reversed,limit,ioff,joff
2490,6342,1,1,1,1,0.004948,0.239771,0,0,0,0,0,0,0.990683,0,0,0,0,0,0,0.08572,-0.02486,-0.08569,0.02671,0,0,0
2565,6345,1,1,1,1,0.004342,0.201011,0,0,0,0,0,0,1.040217,0,0,0,0,0,0,0.16538,-0.02102,0,0,0,0,0
6346,6345,1,1,1,1,0.003053,-0.014364,0,0,0,0,0,0,1.026667,0,0,0,0,0,0,-0.15338,-0.06235,0,0,0,0,0
6347,6345,1,1,1,1,0.003343,0.130012,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.01172,0.08989,0,0,0,0,0
104,6348,1,1,1,1,0.000115,0.035043,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0.55612,0.13535,0,0,0,0,0
2591,6348,1,1,1,1,0.000537,-0.002455,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.39456,-0.05312,0,0,0,0,0
6349,6348,1,1,1,1,0.001942,0.070686,0,0,0,0,0,0,1.024,0,0,0,0,0,0,-0.16131,-0.06765,0,0,0,0,0
104,6350,1,1,1,1,0.000349,0.046873,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0.41494,0.10478,0,0,0,0,0
2591,6350,1,1,1,1,0.000598,-0.005956,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.15391,-0.04361,0,0,0,0,0
6351,6350,1,1,1,1,0.002334,0.088699,0,0,0,0,0,0,1.026667,0,0,0,0,0,0,-0.26077,-0.04491,0,0,0,0,0
97,6352,1,1,1,1,0.002168,0.109411,0,0,0,0,0,0,1.042609,0,0,0,0,0,0,0.30212,0.03437,0,0,0,0,0
2599,6352,1,1,1,1,0.001063,-0.004193,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.30166,-0.10277,0,0,0,0,0
6353,6352,1,1,1,1,0.002287,0.062139,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.00004,0.07962,0,0,0,0,0
2596,6354,1,1,1,1,0.005368,0.242094,0,0,0,0,0,0,0.980435,0,0,0,0,0,0,0.14736,0.0596,0,0,0,0,0
2569,6354,1,1,1,1,0.005368,0.041971,0,0,0,0,0,0,0.975333,0,0,0,0,0,0,-0.11631,-0.04663,0,0,0,0,0
6355,6354,1,1,1,1,0.005368,0.242094,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.03084,-0.00631,0,0,0,0,0
2608,6356,1,1,1,1,0.003314,0.197001,0,0,0,0,0,0,1.028261,0,0,0,0,0,0,0.00721,-0.04181,0,0,0,0,0
2698,6356,1,1,1,1,0.002605,-0.011546,0,0,0,0,0,0,1.001,0,0,0,0,0,0,-0.0038,0.00038,0,0,0,0,0
6357,6356,1,1,1,1,0.002885,0.108703,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.00336,0.04198,0,0,0,0,0
2593,6358,1,1,1,1,0.003305,0.1978,0,0,0,0,0,0,1.028261,0,0,0,0,0,0,0.02688,-0.04326,0,0,0,0,0
2635,6358,1,1,1,1,0.002614,-0.012344,0,0,0,0,0,0,1.001,0,0,0,0,0,0,-0.00382,0.01154,0,0,0,0,0
6359,6358,1,1,1,1,0.002892,0.10863,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.02305,0.03244,0,0,0,0,0
97,6360,1,1,1,1,0.001675,0.111584,0,0,0,0,0,0,1.042609,0,0,0,0,0,0,0.29925,0.03689,0,0,0,0,0
2599,6360,1,1,1,1,0.000932,-0.005451,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.29896,-0.10615,0,0,0,0,0
6361,6360,1,1,1,1,0.001736,0.065303,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0.00001,0.07998,0,0,0,0,0
2599,6362,1,1,1,1,0.020263,0.308609,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0.03666,0.01657,0,0,0,0,0
2597,6362,1,1,1,1,0.017567,-0.015249,0,0,0,0,0,0,1.026667,0,0,0,0,0,0,-0.02478,-0.01168,0,0,0,0,0
6363,6362,1,1,1,1,-0.007889,0.205497,0,0,0,0,0,0,1.1,0,0,0,0,0,0,-0.01181,-0.00428,0,0,0,0,0
2599,6364,1,1,1,1,0.006179,0.246346,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0.05057,0.02289,0,0,0,0,0
2701,6364,1,1,1,1,0.00372,-0.015554,0,0,0,0,0,0,1.026667,0,0,0,0,0,0,-0.03884,-0.01576,0,0,0,0,0
6365,6364,1,1,1,1,0.004429,0.165374,0,0,0,0,0,0,1.1,0,0,0,0,0,0,-0.01168,-0.00628,0,0,0,0,0
2578,6367,1,1,1,1,0.004862,0.257211,0,0,0,0,0,0,1.028261,0,0,0,0,0,0,0.12997,0.00059,0,0,0,0,0
2660,6367,1,1,1,1,0.003952,-0.018871,0,0,0,0,0,0,1.026667,0,0,0,0,0,0,0.04165,-0.00778,0,0,0,0,0
6366,6367,1,1,1,1,0.00437,0.163659,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.1714,0.01665,0,0,0,0,0
508,6370,1,1,1,1,0.000715,0.062917,0,0,0,0,0,0,1.0625,0,0,0,0,0,0,0.07318,-0.00231,0,0,0,0,0
2705,6370,1,1,1,1,0.000461,-0.004542,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.0733,0.00259,0,0,0,0,0
6371,6370,1,1,1,1,0.000808,0.039417,0,0,0,0,0,0,1.026667,0,0,0,0,0,0,0.00006,0.00004,0,0,0,0,0
508,6372,1,1,1,1,0.000721,0.062583,0,0,0,0,0,0,1.0625,0,0,0,0,0,0,0.07358,-0.00214,0,0,0,0,0
2705,6372,1,1,1,1,0.000462,-0.0045,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.0738,-0.00023,0,0,0,0,0
2695,6372,1,1,1,1,0.000803,0.039333,0,0,0,0,0,0,1.026667,0,0,0,0,0,0,0.00017,0.00269,0,0,0,0,0
2674,6375,1,1,1,1,0.055898,0.837772,0,0,0,0,0,0,0.955555,0,0,0,0,0,0,0.00209,-0.0001,-0.00209,0.00011,0,0,0
2578,6376,1,1,1,1,0.003695,0.131933,0,0,0,0,0,0,1.028261,0,0,0,0,0,0,0.22071,0.03814,0,0,0,0,0
2582,6376,1,1,1,1,0.003735,0.05636,0,0,0,0,0,0,1.026667,0,0,0,0,0,0,-0.14788,-0.04259,0,0,0,0,0
6377,6376,1,1,1,1,0.002597,0.05636,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.07253,0.01302,0,0,0,0,0
2595,6378,1,1,1,1,0.010051,0.296119,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.02388,-0.01664,0,0,0,0,0
2573,6378,1,1,1,1,0.004979,-0.018734,0,0,0,0,0,0,1.026667,0,0,0,0,0,0,0.07361,0.00583,0,0,0,0,0
2663,6378,1,1,1,1,0.007008,0.202011,0,0,0,0,0,0,1.1,0,0,0,0,0,0,-0.04967,0.01157,0,0,0,0,0
2715,6379,1,1,1,1,0.007073,0.307235,0,0,0,0,0,0,0.990683,0,0,0,0,0,0,0.04257,0.00552,-0.04256,-0.00498,0,0,0
2714,6380,1,1,1,1,0.006707,0.307235,0,0,0,0,0,0,0.990683,0,0,0,0,0,0,0.04117,0.00241,-0.04116,-0.00192,0,0,0
2637,6382,1,1,1,1,0.005582,0.31124,0,0,0,0,0,0,0.888889,0,0,0,0,0,0,0.00442,0.00289,-0.00442,-0.00288,0,0,0
225,6385,1,1,1,1,0.000943,0.073601,0,0,0,0,0,0,1.040217,0,0,0,0,0,0,0.27118,0.00041,0,0,0,0,0
2629,6385,1,1,1,1,0.000462,-0.005337,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.27087,0.00493,0,0,0,0,0
6386,6385,1,1,1,1,0.001349,0.046052,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.0001,0.00002,0,0,0,0,0
436,6388,1,1,1,1,0.000407,0.044584,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0.51172,-0.0055,0,0,0,0,0
2620,6388,1,1,1,1,0.000235,-0.004403,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.51148,-0.0907,0,0,0,0,0
6384,6388,1,1,1,1,0.000436,0.086938,0,0,0,0,0,0,1.026667,0,0,0,0,0,0,-0.00003,0.10911,0,0,0,0,0
436,6389,1,1,1,1,0.000407,0.04445,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0.51077,-0.00574,0,0,0,0,0
2620,6389,1,1,1,1,0.000235,-0.004193,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.51056,-0.09332,0,0,0,0,0
6387,6389,1,1,1,1,0.000436,0.0873,0,0,0,0,0,0,1.026667,0,0,0,0,0,0,-0.00002,0.11202,0,0,0,0,0
225,6390,1,1,1,1,0.000941,0.073779,0,0,0,0,0,0,1.040217,0,0,0,0,0,0,0.27163,0.00809,0,0,0,0,0
2629,6390,1,1,1,1,0.000465,-0.005464,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.27131,-0.09876,0,0,0,0,0
6381,6390,1,1,1,1,0.001359,0.046077,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.0001,0.09647,0,0,0,0,0
2594,6391,1,1,1,1,0.003375,0.2006,0,0,0,0,0,0,1.037609,0,0,0,0,0,0,0.01673,-0.03154,0,0,0,0,0
6392,6391,1,1,1,1,0.002938,0.110688,0,0,0,0,0,0,1.058,0,0,0,0,0,0,-0.01672,0.03199,0,0,0,0,0
2624,6393,1,1,1,1,0.053403,0.58327,0,0,0,0,0,0,0.980435,0,0,0,0,0,0,0.0901,0.03087,0,0,0,0,0
2724,6393,1,1,1,1,0.032043,0.064045,0,0,0,0,0,0,1.026667,0,0,0,0,0,0,-0.08696,-0.02414,0,0,0,0,0
6394,6393,1,1,1,1,-0.026486,0.230106,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.00253,-0.00104,0,0,0,0,0
2682,6396,1,1,1,1,0.005965,0.250147,0,0,0,0,0,0,1.016304,0,0,0,0,0,0,0.13736,0.00632,0,0,0,0,0
2688,6396,1,1,1,1,0.004317,-0.017002,0,0,0,0,0,0,1.001,0,0,0,0,0,0,-0.11893,0.00062,0,0,0,0,0
6397,6396,1,1,1,1,0.004448,0.159311,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.01825,-0.00229,0,0,0,0,0
2600,6399,1,1,1,1,0.004945,0.247146,0,0,0,0,0,0,1.040217,0,0,0,0,0,0,0.03277,0.00977,0,0,0,0,0
2634,6399,1,1,1,1,0.00278,-0.015668,0,0,0,0,0,0,1.026667,0,0,0,0,0,0,-0.00001,-0.00005,0,0,0,0,0
6383,6399,1,1,1,1,0.004414,0.168691,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.03273,-0.00915,0,0,0,0,0
2696,6400,1,1,1,1,0.004428,0.197077,0,0,0,0,0,0,1.040217,0,0,0,0,0,0,0.08624,-0.00965,0,0,0,0,0
2718,6400,1,1,1,1,0.003221,-0.014456,0,0,0,0,0,0,1.026667,0,0,0,0,0,0,-0.07196,-0.02254,0,0,0,0,0
6398,6400,1,1,1,1,0.00333,0.135959,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.01423,0.03392,0,0,0,0,0
2586,6401,1,1,1,1,0.078908,0.852206,0,0,0,0,0,0,0.933333,0,0,0,0,0,0,0.00689,0.00104,-0.00689,-0.00101,0,0,0
2670,6402,1,1,1,1,0.078908,0.852206,0,0,0,0,0,0,0.933333,0,0,0,0,0,0,0.00171,0.00061,-0.0017,-0.00061,0,0,0
2601,6403,1,1,1,1,0.004906,0.153941,0,0,0,0,0,0,0.967909,0,0,0,0,0,0,0.08938,0.0328,-0.08934,-0.0315,0,0,0
2669,6404,1,1,1,1,0.004906,0.148858,0,0,0,0,0,0,0.967909,0,0,0,0,0,0,0.10194,0.04805,-0.10188,-0.04634,0,0,0
127,6405,1,1,1,1,0.001492,0.099233,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0.51716,-0.0137,0,0,0,0,0
2671,6405,1,1,1,1,0.000607,-0.007767,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.22956,0.07379,0,0,0,0,0
2638,6405,1,1,1,1,0.001493,0.058567,0,0,0,0,0,0,1.032,0,0,0,0,0,0,-0.28697,-0.02542,0,0,0,0,0
127,6406,1,1,1,1,0.001593,0.0989,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0.52208,0.07171,0,0,0,0,0
2671,6406,1,1,1,1,0.000549,-0.007033,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.21014,0.09211,0,0,0,0,0
6407,6406,1,1,1,1,0.001709,0.058633,0,0,0,0,0,0,1.034667,0,0,0,0,0,0,-0.31118,-0.12644,0,0,0,0,0
266,6409,1,1,1,1,0.003283,0.21087,0,0,0,0,0,0,1.040217,0,0,0,0,0,0,0.35677,0.1641,0,0,0,0,0
6410,6409,1,1,1,1,0.002008,-0.009875,0,0,0,0,0,0,1.028,0,0,0,0,0,0,-0.25625,-0.11129,0,0,0,0,0
6411,6409,1,1,1,1,0.002381,0.115601,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.09981,-0.01726,0,0,0,0,0
266,6412,1,1,1,1,0.003283,0.212178,0,0,0,0,0,0,1.040217,0,0,0,0,0,0,0.39211,0.12035,0,0,0,0,0
6413,6412,1,1,1,1,0.002008,-0.009875,0,0,0,0,0,0,1.044,0,0,0,0,0,0,-0.30999,-0.04644,0,0,0,0,0
6414,6412,1,1,1,1,0.002381,0.115311,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.08121,-0.03543,0,0,0,0,0
266,6415,1,1,1,1,0.001069,0.202883,0,0,0,0,0,0,0.910973,0,0,0,0,0,0,0.10474,0.04465,-0.10473,-0.04248,0,0,0
2690,6416,1,1,1,1,0.062726,0.851191,0,0,0,0,0,0,0.962892,0,0,0,0,0,0,0.00851,-0.00276,-0.00851,0.00283,0,0,0
2639,6408,1,1,1,1,0.058684,0.855668,0,0,0,0,0,0,0.933333,0,0,0,0,0,0,0.02323,-0.00164,-0.0232,0.00206,0,0,0
2666,6368,1,1,1,1,0.008904,0.232851,0,0,0,0,0,0,0.933747,0,0,0,0,0,0,0.23382,0.10381,-0.23333,-0.09096,0,0,0
2602,6369,1,1,1,1,0.008885,0.23651,0,0,0,0,0,0,0.933747,0,0,0,0,0,0,0.2421,0.08327,-0.24159,-0.06971,0,0,0
254,6417,1,1,1,1,0.000658,0.055373,0,0,0,0,0,0,1.040217,0,0,0,0,0,0,0.45844,0.11374,0,0,0,0,0
2571,6417,1,1,1,1,0.000322,-0.004174,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.38716,-0.15347,0,0,0,0,0
2613,6417,1,1,1,1,0.000849,0.034405,0,0,0,0,0,0,1.026667,0,0,0,0,0,0,-0.07106,0.05256,0,0,0,0,0
254,6418,1,1,1,1,0.000658,0.055239,0,0,0,0,0,0,1.040217,0,0,0,0,0,0,0.46402,0.10795,0,0,0,0,0
2571,6418,1,1,1,1,0.000322,-0.004155,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.45268,-0.07855,0,0,0,0,0
2615,6418,1,1,1,1,0.000849,0.034119,0,0,0,0,0,0,1.026667,0,0,0,0,0,0,-0.01111,-0.01679,0,0,0,0,0
2723,6419,1,1,1,1,0.012319,0.357739,0,0,0,0,0,0,1.040217,0,0,0,0,0,0,0.02573,-0.0104,0,0,0,0,0
2675,6419,1,1,1,1,0.007429,-0.011894,0,0,0,0,0,0,1.001,0,0,0,0,0,0,-0.01622,-0.0011,0,0,0,0,0
6420,6419,1,1,1,1,0.011309,0.251607,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.0095,0.01184,0,0,0,0,0
2617,6421,1,1,1,1,0.013365,0.389579,0,0,0,0,0,0,1.028261,0,0,0,0,0,0,0.01325,-0.00302,0,0,0,0,0
2584,6421,1,1,1,1,0.007847,-0.031291,0,0,0,0,0,0,1.001,0,0,0,0,0,0,-0.00974,0.00134,0,0,0,0,0
6422,6421,1,1,1,1,0.009281,0.255267,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.00351,0.00173,0,0,0,0,0
96,6423,1,1,1,1,0.001224,0.090274,0,0,0,0,0,0,1.040217,0,0,0,0,0,0,0.49311,-0.00717,0,0,0,0,0
2575,6423,1,1,1,1,0.000509,-0.006953,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.49275,0.02915,0,0,0,0,0
6424,6423,1,1,1,1,0.001738,0.052822,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0.00004,-0.00006,0,0,0,0,0
96,6425,1,1,1,1,0.001224,0.090274,0,0,0,0,0,0,1.040217,0,0,0,0,0,0,0.49339,-0.0007,0,0,0,0,0
2575,6425,1,1,1,1,0.000509,-0.006953,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.49291,-0.05476,0,0,0,0,0
6426,6425,1,1,1,1,0.001738,0.052822,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.00001,0.07772,0,0,0,0,0
342,6427,1,1,1,1,0.000278,0.076149,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0.06307,-0.04639,0,0,0,0,0
2622,6427,1,1,1,1,0.000349,0.033224,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.06284,0.04725,0,0,0,0,0
6428,6427,1,1,1,1,0.000284,0.048968,0,0,0,0,0,0,1.033333,0,0,0,0,0,0,-0.00011,-0.00006,0,0,0,0,0
342,6429,1,1,1,1,0.000278,0.076149,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0.09151,-0.06239,0,0,0,0,0
2622,6429,1,1,1,1,0.000349,0.033224,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0.00218,0.00943,0,0,0,0,0
6430,6429,1,1,1,1,0.000284,0.048968,0,0,0,0,0,0,1.033333,0,0,0,0,0,0,-0.09354,0.05464,0,0,0,0,0
107,6433,1,1,1,1,0.00136,0.088444,0,0,0,0,0,0,1.028261,0,0,0,0,0,0,0.2863,0.08556,0,0,0,0,0
2665,6433,1,1,1,1,0.000883,-0.007075,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.28591,-0.07777,0,0,0,0,0
6431,6433,1,1,1,1,0.000973,0.053249,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.0001,-0.00011,0,0,0,0,0
107,6434,1,1,1,1,0.001361,0.08845,0,0,0,0,0,0,1.028261,0,0,0,0,0,0,0.28626,0.08549,0,0,0,0,0
2665,6434,1,1,1,1,0.000888,-0.00707,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.2859,-0.07738,0,0,0,0,0
6432,6434,1,1,1,1,0.000964,0.053251,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.0001,-0.00026,0,0,0,0,0
2691,6435,1,1,1,1,0.067635,0.715851,0,0,0,0,0,0,0.933333,0,0,0,0,0,0,0.01149,0.00149,-0.01148,-0.0014,0,0,0
2691,6436,1,1,1,1,0.067635,0.715851,0,0,0,0,0,0,0.955556,0,0,0,0,0,0,0.02077,-0.01013,-0.02074,0.01048,0,0,0
2567,6437,1,1,1,1,0.055898,0.848955,0,0,0,0,0,0,0.933333,0,0,0,0,0,0,0.00797,0.00386,-0.00797,-0.0038,0,0,0
2712,2640,1,1,1,1,0.009149,0.330978,0,0,0,0,0,0,0.967909,0,0,0,0,0,0,0.04945,-0.01679,-0.04943,0.01764,0,0,0
2668,2643,1,1,1,1,0.009149,0.330978,0,0,0,0,0,0,0.979296,0,0,0,0,0,0,0.09685,-0.02333,-0.09677,0.02637,0,0,0
2678,6438,1,1,1,1,0.009256,0.380612,0,0,0,0,0,0,0.967909,0,0,0,0,0,0,0.01255,0.00307,-0.01255,-0.00302,0,0,0
2677,6439,1,1,1,1,0.009155,0.380841,0,0,0,0,0,0,0.967909,0,0,0,0,0,0,0.01555,0.00276,-0.01555,-0.00268,0,0,0
2667,2646,1,1,1,1,0.007919,0.232622,0,0,0,0,0,0,0.967909,0,0,0,0,0,0,0.05296,0.00976,-0.05294,-0.00915,0,0,0
2679,2648,1,1,1,1,0.007968,0.23491,0,0,0,0,0,0,0.967909,0,0,0,0,0,0,0.04068,0.0079,-0.04067,-0.00753,0,0,0
2603,6440,1,1,1,1,0.005121,0.233442,0,0,0,0,0,0,0.992391,0,0,0,0,0,0,0.21302,0.03652,0,0,0,0,0
6441,6440,1,1,1,1,0.003399,-0.013575,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.08328,-0.01632,0,0,0,0,0
6442,6440,1,1,1,1,0.003743,0.155999,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.12939,-0.00666,0,0,0,0,0
2680,6443,1,1,1,1,0.006066,0.235556,0,0,0,0,0,0,0.980435,0,0,0,0,0,0,0.26859,0.10715,0,0,0,0,0
6444,6443,1,1,1,1,0.004268,-0.016357,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.10607,-0.03484,0,0,0,0,0
6445,6443,1,1,1,1,0.004447,0.161006,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.16184,-0.04901,0,0,0,0,0
2650,6446,1,1,1,1,0.008421,0.314708,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0.08596,0.00633,0,0,0,0,0
2654,6446,1,1,1,1,0.005292,-0.018444,0,0,0,0,0,0,1.052333,0,0,0,0,0,0,-0.03434,-0.00139,0,0,0,0,0
6447,6446,1,1,1,1,0.005629,0.196493,0,0,0,0,0,0,1.1,0,0,0,0,0,0,-0.05146,-0.00185,0,0,0,0,0
2733,6448,1,1,1,1,0.019455,0.543126,0,0,0,0,0,0,0.955556,0,0,0,0,0,0,0.03416,0.00209,-0.03414,-0.0015,0,0,0
2614,6449,1,1,1,1,0.013704,0.295289,0,0,0,0,0,0,0.888889,0,0,0,0,0,0,0.01118,0.01127,-0.01118,-0.01121,0,0,0
2616,6450,1,1,1,1,0.013704,0.295289,0,0,0,0,0,0,0.888889,0,0,0,0,0,0,0.01111,0.01671,-0.01111,-0.01661,0,0,0
2630,6451,1,1,1,1,0.006186,0.199273,0,0,0,0,0,0,0.979296,0,0,0,0,0,0,0.04732,0.01026,-0.04731,-0.00982,0,0,0
2672,6452,1,1,1,1,0.006186,0.202566,0,0,0,0,0,0,0.979296,0,0,0,0,0,0,0.04637,-0.04558,-0.04635,0.04641,0,0,0
2633,6453,1,1,1,1,0.015142,0.444853,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0.00182,-0.00375,0,0,0,0,0
6454,6453,1,1,1,1,0.008915,-0.022031,0,0,0,0,0,0,1.026667,0,0,0,0,0,0,-0.00175,0.00361,0,0,0,0,0
6455,6453,1,1,1,1,0.008536,0.288631,0,0,0,0,0,0,1.1,0,0,0,0,0,0,-0.00003,0.00009,0,0,0,0,0
2651,6456,1,1,1,1,0.010401,0.286679,0,0,0,0,0,0,1.016304,0,0,0,0,0,0,0.03102,-0.01084,0,0,0,0,0
2652,6456,1,1,1,1,0.004632,-0.010747,0,0,0,0,0,0,1.001,0,0,0,0,0,0,-0.01465,-0.00443,0,0,0,0,0
6457,6456,1,1,1,1,0.005264,0.206513,0,0,0,0,0,0,1.1,0,0,0,0,0,0,-0.01633,0.01568,0,0,0,0,0
2693,6458,1,1,1,1,0.067635,0.715851,0,0,0,0,0,0,0.924127,0,0,0,0,0,0,0.01865,0.00707,-0.01862,-0.00681,0,0,0
2702,6459,1,1,1,1,0.067635,0.715851,0,0,0,0,0,0,0.924127,0,0,0,0,0,0,0.02652,0.01084,-0.02647,-0.01031,0,0,0
2607,6460,1,1,1,1,0.067973,0.852206,0,0,0,0,0,0,0.942222,0,0,0,0,0,0,0.00887,0.00171,-0.00886,-0.00165,0,0,0
2612,6461,1,1,1,1,0.004029,0.193966,0,0,0,0,0,0,0.980435,0,0,0,0,0,0,0.30079,0.11183,0,0,0,0,0
6462,6461,1,1,1,1,0.003535,-0.011345,0,0,0,0,0,0,1.026667,0,0,0,0,0,0,-0.19085,-0.1029,0,0,0,0,0
6463,6461,1,1,1,1,0.003859,0.134861,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.10932,0.0119,0,0,0,0,0
2612,6464,1,1,1,1,0.004029,0.206785,0,0,0,0,0,0,0.980435,0,0,0,0,0,0,0.29088,0.10704,0,0,0,0,0
6462,6464,1,1,1,1,0.003535,-0.017597,0,0,0,0,0,0,1.026667,0,0,0,0,0,0,-0.22828,-0.09068,0,0,0,0,0
6465,6464,1,1,1,1,0.003859,0.135847,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.06196,0.00266,0,0,0,0,0
2609,6466,1,1,1,1,0.0033,0.198889,0,0,0,0,0,0,1.028261,0,0,0,0,0,0,0.01479,0.016,0,0,0,0,0
2589,6466,1,1,1,1,0.002609,-0.011255,0,0,0,0,0,0,1.001,0,0,0,0,0,0,0.02483,-0.00229,0,0,0,0,0
6395,6466,1,1,1,1,0.002897,0.107541,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.03942,-0.0134,0,0,0,0,0
2610,6467,1,1,1,1,0.070972,0.715851,0,0,0,0,0,0,0.944,0,0,0,0,0,0,0.00175,0.0013,-0.00175,-0.0013,0,0,0
2610,6468,1,1,1,1,0.06989,0.715851,0,0,0,0,0,0,0.966476,0,0,0,0,0,0,0.00208,-0.01214,-0.00207,0.01224,0,0,0
2653,6469,1,1,1,1,0.06989,0.706903,0,0,0,0,0,0,0.933333,0,0,0,0,0,0,0.00419,0.00109,-0.00419,-0.00108,0,0,0
2655,6470,1,1,1,1,0.004574,0.200462,0,0,0,0,0,0,1.028261,0,0,0,0,0,0,0.02917,-0.01652,0,0,0,0,0
2729,6470,1,1,1,1,0.002862,-0.011803,0,0,0,0,0,0,1.008,0,0,0,0,0,0,-0.00008,0.00011,0,0,0,0,0
6471,6470,1,1,1,1,0.003042,0.126352,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.02902,0.01668,0,0,0,0,0
2631,6472,1,1,1,1,0.005601,0.252293,0,0,0,0,0,0,1.028261,0,0,0,0,0,0,0.08395,0.00129,0,0,0,0,0
2606,6472,1,1,1,1,0.004136,-0.016011,0,0,0,0,0,0,1.001,0,0,0,0,0,0,-0.02274,-0.00136,0,0,0,0,0
2618,6472,1,1,1,1,0.004213,0.165375,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.06112,0.00251,0,0,0,0,0
2632,6473,1,1,1,1,0.0056,0.252064,0,0,0,0,0,0,1.028261,0,0,0,0,0,0,0.04398,0.00676,0,0,0,0,0
2627,6473,1,1,1,1,0.00423,0.165375,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.04392,-0.00592,0,0,0,0,0
127,6474,1,1,1,1,0.001411,0.099267,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0.53284,0.08524,0,0,0,0,0
2671,6474,1,1,1,1,0.000726,-0.007067,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.37726,-0.10174,0,0,0,0,0
6475,6474,1,1,1,1,0.001512,0.058267,0,0,0,0,0,0,1.026667,0,0,0,0,0,0,-0.15492,0.04893,0,0,0,0,0
2653,6476,1,1,1,1,0.070972,0.715851,0,0,0,0,0,0,0.911111,0,0,0,0,0,0,0.0104,0.0038,-0.01039,-0.00372,0,0,0
